10 1
0 3 11027
0 9 11028
0 4 11043
3 1 11046
0 4 11084
6 5 11101
5 1 11176
0 5 11181
8 4 11196
8 2 11208
0 4 11272
6 4 11362
0 6 11439
0 4 11483
8 1 11496
0 2 11517
0 6 11612
3 1 11693
0 8 11708
0 4 11784
0 7 11808
8 4 11861
0 3 11901
0 9 12017
0 3 12076
0 5 12077
4 1 12096
0 9 12137
0 2 12196
0 3 12217
7 2 12224
5 4 12285
0 4 12304
3 1 12470
5 1 12530
8 5 12597
0 3 12607
3 2 12723
8 6 12810
6 3 12813
0 6 12821
0 6 12830
5 4 12941
0 9 12975
0 8 13027
0 2 13104
8 3 13223
5 3 13231
5 3 13258
0 8 13267
0 5 13304
0 8 13320
0 1 13336
0 3 13380
0 4 13384
4 1 13523
7 1 13564
0 4 13568
3 2 13597
0 2 13619
2 1 13620
0 9 13678
0 4 13735
0 3 13798
3 1 13826
8 6 13870
8 3 13913
0 3 13914
5 2 13935
6 5 13942
6 1 13953
6 5 14085
0 8 14174
0 9 14249
0 5 14259
2 1 14271
3 1 14374
6 5 14384
5 2 14402
0 6 14406
0 4 14474
2 1 14523
0 8 14528
0 2 14643
0 6 14679
0 2 14749
0 2 14752
0 1 14893
0 7 14968
9 8 14970
0 6 15095
0 8 15141
0 8 15154
6 4 15201
0 7 15209
3 1 15237
8 7 15345
2 1 15406
0 7 15460
6 2 15469
0 1 15558
0 1 15603
0 9 15615
0 9 15617
0 5 15655
3 1 15716
0 1 15812
7 2 15821
0 7 15825
0 9 15836
0 2 15944
2 1 16111
0 5 16166
0 3 16169
0 3 16232
0 7 16291
0 1 16358
0 1 16405
8 5 16516
4 2 16692
0 5 16696
0 4 16721
9 4 16744
3 2 16793
7 1 16908
4 3 16911
7 4 16921
4 2 16967
2 1 16992
0 1 17042
4 1 17115
3 2 17149
2 1 17203
0 4 17239
2 1 17246
4 1 17250
7 3 17328
9 7 17356
0 3 17371
0 3 17466
9 4 17472
0 3 17550
0 6 17614
5 1 17619
0 6 17656
0 9 17810
0 7 17862
9 3 17907
0 8 17908
0 4 18044
9 5 18117
7 5 18171
2 1 18212
0 7 18215
0 8 18254
0 1 18258
0 5 18440
8 2 18452
3 2 18534
5 2 18564
5 4 18571
9 1 18599
0 9 18612
3 1 18802
0 9 18839
3 2 18958
9 5 18973
5 2 18976
4 1 19013
0 7 19031
8 4 19060
0 9 19066
0 3 19087
0 2 19135
0 7 19153
2 1 19164
0 1 19191
6 4 19277
8 5 19290
0 1 19369
0 4 19416
0 2 19435
0 5 19601
5 2 19625
7 5 19656
0 6 19779
0 1 19781
0 5 19840
0 6 19858
0 3 19880
0 8 19955
0 7 19987
4 1 20098
7 3 20201
9 5 20253
0 2 20286
2 1 20293
0 4 20349
0 9 20350
7 6 20351
4 1 20358
0 2 20382
2 1 20412
6 4 20427
6 4 20503
6 4 20514
0 5 20520
0 6 20633
0 7 20697
4 2 20701
0 7 20710
0 7 20718
9 3 20754
0 2 20808
9 8 20818
8 6 20819
0 8 20855
6 4 20893
0 5 20927
5 4 20968
2 1 21017
0 8 21022
0 4 21036
9 5 21284
6 3 21329
8 1 21356
3 2 21426
0 4 21443
8 1 21464
0 4 21554
0 5 21564
0 6 21590
0 9 21705
0 3 21752
0 9 21841
9 1 21856
0 6 21871
0 6 21889
0 8 21912
2 1 21922
0 8 21938
5 1 22041
9 3 22058
0 4 22136
8 3 22182
3 1 22230
0 9 22254
0 7 22258
8 2 22282
0 6 22295
9 3 22299
0 3 22309
0 1 22341
4 2 22364
5 3 22427
6 5 22457
0 5 22468
6 5 22493
0 8 22495
0 8 22522
0 5 22529
5 3 22551
7 1 22600
0 7 22609
0 9 22680
9 3 22865
2 1 22876
0 2 22885
4 3 22896
9 6 22909
0 4 23032
0 8 23070
0 6 23162
7 5 23204
0 4 23205
0 9 23281
7 2 23299
7 2 23328
0 5 23341
0 8 23365
7 1 23412
4 3 23435
7 3 23583
0 3 23590
7 1 23621
0 5 23656
0 6 23676
0 1 23699
0 8 23725
0 3 23796
0 7 23942
0 2 23948
0 8 24070
0 7 24139
0 9 24150
6 5 24173
0 5 24187
9 6 24228
9 1 24285
4 3 24313
0 2 24325
9 5 24347
0 2 24367
0 6 24369
5 4 24375
0 1 24380
3 2 24432
7 4 24443
6 5 24481
0 9 24507
0 1 24513
2 1 24573
0 1 24708
0 4 24809
0 7 24831
9 2 24860
0 3 24923
4 3 24928
0 2 24940
0 6 24941
0 6 24964
9 6 24989
0 1 25010
9 7 25053
0 8 25054
0 8 25064
7 4 25065
9 3 25128
0 3 25277
0 6 25337
0 6 25377
0 4 25396
0 3 25410
3 1 25439
0 2 25466
0 5 25507
0 4 25691
6 5 25717
0 9 25722
9 1 25762
8 3 25807
7 1 25823
0 1 25839
9 5 25894
0 5 25917
6 2 26013
0 6 26119
0 7 26164
0 8 26212
0 7 26292
2 1 26294
0 9 26338
0 1 26382
0 9 26403
6 1 26425
5 3 26480
4 2 26546
9 5 26625
4 1 26728
9 4 26730
7 6 26821
3 2 26843
0 6 26999
0 7 27019
7 1 27024
7 4 27090
9 4 27196
0 9 27279
3 2 27306
3 1 27338
8 6 27386
0 6 27422
0 7 27442
9 5 27457
0 8 27475
0 4 27523
0 8 27572
5 1 27746
3 2 27819
7 3 27839
3 1 27920
0 7 27972
8 4 28093
0 5 28113
9 1 28127
0 6 28166
7 6 28184
0 8 28189
0 2 28248
7 5 28305
0 7 28358
0 9 28363
7 1 28374
0 7 28426
0 1 28471
9 6 28519
0 5 28689
0 3 28691
8 6 28755
9 1 28952
9 7 28959
6 2 28979
7 4 28980
5 1 28988
7 1 28989
3 1 29061
0 7 29087
0 7 29161
7 1 29167
7 3 29229
0 6 29294
0 8 29310
2 1 29313
0 4 29365
8 7 29376
6 4 29420
3 1 29435
0 8 29540
8 2 29550
0 2 29632
0 4 29689
2 1 29746
9 7 29769
4 3 29813
6 4 29886
0 2 29920
8 7 29927
7 4 29946
2 1 29978
0 7 29980
0 9 29986
8 2 30013
0 5 30024
0 7 30042
0 8 30064
7 4 30145
2 1 30192
9 2 30230
8 5 30313
3 1 30333
0 5 30338
0 4 30340
7 4 30433
8 6 30461
0 1 30497
9 2 30537
3 1 30563
0 2 30583
0 2 30586
2 1 30601
0 4 30633
8 6 30634
0 4 30658
9 1 30669
9 8 30676
0 8 30734
5 1 30828
0 6 30884
0 4 30901
2 1 30960
5 3 31016
0 1 31069
0 1 31076
0 5 31170
0 5 31198
0 8 31252
0 9 31279
0 7 31489
5 2 31529
2 1 31547
0 3 31561
0 6 31583
0 7 31643
0 2 31715
3 1 31737
9 2 31781
8 7 31839
0 1 31841
0 5 31863
0 4 31898
0 6 31899
0 5 31955
0 1 31993
0 7 32082
3 1 32192
8 1 32252
0 3 32302
8 3 32310
0 8 32314
0 3 32398
9 5 32427
0 3 32452
0 4 32514
0 8 32537
0 8 32549
0 3 32569
0 9 32586
0 7 32692
7 1 32698
0 2 32702
0 3 32824
0 2 32884
8 1 32905
0 6 33004
0 2 33017
9 1 33051
7 5 33295
9 3 33338
6 4 33377
0 9 33503
6 1 33532
3 1 33563
5 4 33634
0 3 33658
7 3 33749
0 4 33758
0 6 33832
0 8 33865
4 1 33882
0 8 33970
0 6 33983
4 2 34002
0 2 34007
0 5 34162
3 2 34165
0 1 34179
0 8 34225
0 6 34251
0 7 34329
8 2 34373
0 6 34375
3 1 34439
9 5 34455
3 1 34478
0 8 34565
5 1 34592
3 1 34598
6 1 34640
0 6 34745
0 6 34749
9 5 34757
0 9 34763
6 3 34783
4 1 34825
0 6 34829
7 4 34856
0 1 34889
8 3 34895
4 2 34915
0 1 34917
0 4 34934
0 2 35131
5 1 35134
7 4 35162
0 2 35165
4 1 35196
0 5 35217
6 5 35274
0 1 35280
8 1 35295
7 4 35336
6 3 35346
0 2 35359
0 7 35428
0 6 35431
0 3 35522
0 4 35579
4 2 35671
5 1 35678
0 7 35711
0 6 35729
6 2 35743
8 2 35777
0 4 35892
0 3 35901
6 2 35939
0 7 35957
4 2 36028
0 6 36071
0 2 36142
4 2 36151
5 1 36163
0 6 36178
0 8 36404
3 2 36426
0 7 36529
9 8 36534
2 1 36574
0 9 36606
0 4 36699
0 4 36881
0 1 36910
2 1 36947
9 8 37061
0 5 37128
0 8 37163
0 8 37173
0 2 37219
0 9 37223
0 6 37258
0 9 37290
0 1 37299
0 7 37340
0 3 37356
8 3 37545
0 5 37596
0 8 37609
5 1 37645
0 5 37664
0 5 37673
0 7 37784
0 6 37807
0 6 37836
5 2 37849
6 3 37865
0 3 37935
0 3 37949
0 3 37965
5 3 37996
5 1 38032
4 1 38070
0 8 38081
4 1 38094
4 1 38103
0 2 38125
7 1 38184
0 9 38192
0 2 38213
0 8 38243
0 3 38272
0 6 38461
0 1 38486
0 2 38500
7 3 38506
0 9 38619
0 5 38623
0 3 38656
0 7 38665
6 2 38692
0 8 38725
7 6 38747
0 2 38755
0 2 38852
4 1 39111
3 1 39142
7 6 39177
9 7 39226
8 6 39337
6 3 39390
0 4 39443
0 6 39523
0 6 39703
3 1 39725
4 1 39777
0 9 39929
0 4 39976
0 4 40019
3 2 40173
0 5 40203
5 3 40209
2 1 40236
0 1 40295
0 6 40298
4 2 40303
3 2 40304
0 2 40383
5 3 40405
0 8 40421
7 3 40468
0 3 40505
5 3 40521
4 2 40595
9 2 40663
4 2 40681
9 1 40688
8 1 40735
0 7 40797
7 2 40799
8 2 40855
3 1 40868
4 3 40945
0 8 40982
0 7 41025
6 4 41057
0 2 41086
3 1 41113
0 9 41139
0 9 41153
9 5 41310
9 6 41321
4 3 41348
9 7 41368
4 2 41442
7 1 41498
2 1 41619
0 2 41638
8 6 41647
0 2 41663
7 2 41680
2 1 41727
3 2 41816
7 5 41844
3 1 41966
8 7 41994
0 9 42008
0 7 42052
4 3 42116
0 6 42129
0 7 42174
0 4 42310
0 5 42322
0 1 42387
0 9 42457
9 5 42481
6 5 42522
0 6 42709
3 2 42812
0 5 42901
4 2 42930
4 3 42945
0 6 42947
6 5 42958
7 5 42996
6 3 43042
8 6 43072
9 7 43084
4 1 43127
8 7 43180
0 6 43333
0 9 43337
0 8 43450
4 2 43536
0 3 43543
0 2 43575
0 7 43602
0 6 43608
0 1 43610
7 1 43635
0 4 43702
4 1 43706
0 2 43750
0 3 43865
9 1 43886
0 7 43913
0 8 43924
0 6 43929
0 2 43960
0 2 43968
6 4 44013
0 4 44106
0 8 44134
6 5 44143
2 1 44155
9 5 44174
0 5 44287
0 6 44358
0 3 44471
4 2 44485
4 1 44528
0 4 44539
0 7 44621
0 7 44653
7 4 44672
3 2 44714
0 5 44728
9 8 44729
2 1 44757
0 7 44824
8 1 44876
2 1 44885
0 4 45080
9 6 45089
0 9 45197
0 1 45198
0 5 45231
0 4 45285
2 1 45297
0 5 45390
0 6 45489
0 3 45497
6 4 45564
2 1 45574
0 2 45611
8 6 45643
2 1 45796
0 5 45836
0 1 45853
0 7 45885
5 3 45997
0 2 46003
0 6 46087
2 1 46092
5 4 46202
0 1 46236
0 7 46240
6 1 46274
5 4 46381
4 1 46388
0 5 46392
7 2 46395
9 3 46449
3 2 46460
2 1 46476
0 6 46630
0 3 46758
0 8 46802
0 9 46833
0 8 46889
0 6 47052
8 1 47090
4 2 47123
0 5 47176
3 2 47190
0 2 47214
3 1 47317
0 2 47385
3 1 47396
0 3 47406
0 7 47416
7 6 47467
0 4 47492
0 1 47545
7 3 47678
4 3 47691
0 4 47718
5 4 47744
6 1 47763
0 7 47790
0 2 47886
2 1 47908
7 6 47914
0 8 47935
0 8 47936
3 2 47984
4 1 48001
6 3 48003
9 5 48040
9 1 48092
0 1 48137
0 6 48147
0 1 48149
0 6 48172
8 4 48249
0 8 48268
0 3 48393
0 8 48429
9 7 48480
0 4 48514
6 2 48571
0 2 48655
0 6 48741
0 7 48770
6 4 48842
2 1 48880
8 4 48900
0 7 48962
0 2 49015
7 4 49157
0 8 49292
0 9 49351
4 1 49405
0 8 49407
0 4 49418
0 9 49545
8 2 49605
0 5 49611
0 9 49622
0 4 49687
0 8 49745
6 5 49759
0 8 49778
0 6 49803
0 1 49886
0 2 49930
0 2 49962
6 2 50010
0 2 50092
8 3 50105
4 2 50130
8 6 50145
0 6 50343
0 2 50420
0 9 50433
6 3 50452
0 8 50487
9 6 50498
0 9 50667
6 4 50759
4 1 50788
5 3 50868
0 7 50924
4 2 51053
0 8 51058
0 6 51087
6 5 51119
0 5 51126
0 5 51162
0 2 51177
0 2 51183
9 6 51187
8 1 51253
0 2 51310
0 4 51312
6 1 51348
8 7 51352
0 1 51411
0 1 51491
9 4 51505
0 9 51574
0 7 51584
7 5 51589
0 4 51607
4 3 51642
5 4 51681
0 4 51694
0 8 51696
4 1 51751
9 8 51788
0 5 51859
0 9 51873
0 5 51883
0 5 51914
0 8 51930
0 2 51943
0 5 52015
0 1 52025
0 8 52093
4 2 52151
0 7 52220
8 5 52250
9 7 52333
4 1 52425
4 3 52463
4 3 52492
2 1 52528
0 8 52587
0 9 52599
0 7 52604
0 8 52619
0 2 52700
9 6 52885
0 2 52899
0 9 52979
0 6 53009
0 5 53022
0 7 53070
7 3 53174
0 8 53294
3 1 53296
8 1 53338
0 5 53355
7 6 53367
0 1 53419
0 7 53500
7 1 53545
8 4 53639
7 5 53727
0 5 53731
0 1 53777
0 2 53828
0 6 53830
0 2 53884
0 7 53918
7 3 54012
8 4 54016
0 3 54102
8 4 54258
0 5 54375
4 3 54440
0 4 54531
0 4 54601
0 8 54639
8 7 54653
5 4 54742
9 3 54763
4 2 54858
8 4 54865
2 1 54897
0 5 54906
0 2 54978
0 4 54980
2 1 55018
3 2 55028
0 8 55080
8 1 55089
0 7 55107
0 9 55109
0 6 55111
4 1 55119
3 1 55189
8 6 55295
0 5 55307
0 5 55335
5 1 55362
9 8 55433
0 1 55489
2 1 55505
0 6 55602
0 1 55606
5 2 55635
0 9 55726
3 1 55787
0 9 55836
0 7 55838
0 3 55875
9 8 55932
6 2 55948
0 5 56016
0 9 56055
0 3 56081
0 9 56112
0 7 56122
0 8 56128
0 6 56132
6 2 56211
5 1 56232
0 5 56236
0 1 56252
0 4 56261
9 5 56275
8 2 56312
0 9 56317
0 9 56329
8 3 56397
0 3 56453
0 7 56471
0 1 56490
0 3 56494
4 3 56536
0 6 56568
8 4 56593
0 3 56704
0 4 56833
0 1 56850
6 2 56881
4 2 56882
7 4 56885
3 2 56924
0 9 56981
0 1 56982
0 1 56988
0 4 57097
0 6 57129
0 6 57178
2 1 57320
7 2 57333
7 4 57408
7 6 57479
7 2 57500
0 6 57528
4 1 57573
5 1 57602
9 1 57627
4 2 57643
0 6 57778
0 9 57805
5 1 57841
0 6 57849
0 5 57853
4 2 57875
0 8 57879
6 5 57900
7 3 57921
0 8 57994
0 6 58010
0 5 58141
7 6 58158
0 8 58159
4 1 58224
3 1 58232
3 1 58262
3 1 58267
0 3 58289
4 3 58297
3 2 58413
0 4 58508
0 5 58514
8 3 58529
8 1 58547
0 6 58575
7 4 58663
6 4 58670
9 6 58721
6 3 58797
6 5 58822
0 5 58931
0 8 58965
0 8 59007
0 9 59009
6 5 59058
8 3 59089
7 4 59091
0 8 59092
5 4 59127
0 6 59131
0 6 59152
6 5 59166
0 6 59205
7 2 59219
0 6 59272
0 8 59353
0 3 59420
0 8 59452
3 2 59466
0 5 59568
0 3 59571
4 3 59585
0 3 59593
0 5 59641
0 9 59675
0 8 59690
0 6 59704
0 5 59763
9 5 59880
0 3 59932
0 8 59958
9 3 60022
5 3 60086
0 8 60102
0 1 60107
9 4 60159
9 6 60186
0 2 60202
0 6 60346
0 2 60384
0 6 60408
0 1 60476
0 9 60535
9 2 60671
0 8 60702
6 5 60752
6 1 60754
2 1 60811
9 6 60853
0 8 60878
4 2 60880
3 1 61043
0 6 61051
0 7 61083
7 2 61098
0 2 61099
5 2 61228
0 4 61229
0 2 61238
0 2 61375
8 2 61379
7 1 61418
0 4 61541
6 1 61610
9 8 61633
8 3 61788
7 3 61811
0 5 61822
0 6 61920
8 4 61986
0 5 62097
0 5 62159
5 3 62165
7 6 62211
5 1 62246
0 3 62532
0 1 62536
0 7 62593
0 2 62644
0 8 62650
7 6 62672
8 3 62693
7 1 62715
0 2 62754
5 1 62772
0 6 62812
9 5 62827
9 6 62838
9 1 62881
9 7 62893
0 4 62941
0 8 62995
0 2 63009
8 2 63062
6 4 63175
5 4 63184
0 2 63187
5 2 63198
5 2 63214
0 3 63236
8 6 63240
7 2 63270
3 2 63275
9 1 63283
7 4 63291
7 6 63300
0 5 63324
0 9 63347
0 2 63411
2 1 63414
0 2 63465
0 6 63523
4 1 63527
0 7 63587
7 1 63619
0 9 63665
9 4 63803
0 4 63899
0 5 63902
0 2 63921
9 5 63986
9 6 64030
8 6 64082
0 8 64120
7 3 64127
0 7 64207
0 2 64261
7 5 64370
5 3 64381
0 8 64495
0 1 64550
0 2 64551
8 3 64719
0 4 64734
0 7 64902
0 5 64923
0 1 64964
7 3 64999
0 7 65061
5 4 65114
0 3 65179
0 7 65241
0 1 65274
0 4 65275
0 3 65292
4 3 65466
0 3 65471
8 3 65509
9 5 65521
5 2 65566
0 5 65614
2 1 65722
5 3 65735
3 1 65772
0 4 65795
0 4 65808
0 5 65849
0 2 65931
0 7 65937
9 2 65947
0 4 65976
0 7 65982
9 2 66036
0 1 66068
0 3 66144
8 6 66155
0 8 66202
2 1 66222
2 1 66263
6 5 66394
0 6 66447
8 1 66470
0 5 66485
5 2 66501
4 2 66546
2 1 66551
2 1 66647
0 4 66654
0 1 66664
0 8 66672
2 1 66678
0 2 66712
0 8 66764
8 1 66771
4 1 66885
0 9 66908
8 7 66987
0 6 67019
6 3 67131
8 6 67136
2 1 67179
6 2 67184
8 2 67206
0 8 67259
2 1 67406
0 3 67457
0 7 67470
0 6 67508
8 1 67785
0 3 67896
8 4 68076
0 4 68100
8 4 68124
0 8 68148
0 1 68227
6 3 68274
8 3 68314
7 5 68338
5 3 68353
0 8 68358
0 3 68429
0 5 68485
0 9 68531
3 2 68563
0 6 68615
0 3 68658
0 5 68670
5 3 68698
4 1 68705
0 2 68894
8 6 68907
0 1 68955
0 9 68962
0 6 68977
0 9 69026
0 3 69068
0 7 69119
0 1 69140
0 1 69189
3 2 69190
0 8 69209
9 1 69382
6 1 69429
8 6 69434
7 4 69461
0 2 69468
0 6 69471
0 3 69578
0 1 69624
7 4 69627
0 6 69664
0 3 69734
9 8 69757
0 3 69758
0 1 69835
0 1 69884
0 9 69905
9 6 69960
0 6 69987
2 1 70105
0 2 70152
0 3 70170
9 3 70199
0 5 70204
0 7 70233
0 4 70416
2 1 70449
7 5 70482
0 1 70499
0 7 70554
3 2 70697
0 9 70770
0 5 70896
0 4 70918
0 2 70928
3 1 70952
0 1 70965
0 5 71005
0 4 71026
0 9 71041
0 9 71057
0 4 71059
0 7 71075
2 1 71099
0 9 71113
9 3 71124
0 8 71150
0 5 71160
5 2 71172
0 5 71318
0 4 71332
0 3 71334
0 9 71343
0 6 71348
0 9 71357
5 4 71388
0 9 71413
0 2 71427
0 1 71501
0 1 71578
6 1 71583
6 4 71688
4 3 71730
4 3 71767
0 5 71850
5 3 71858
2 1 71871
0 1 71879
0 9 71992
7 6 72058
3 1 72076
8 1 72119
4 1 72165
0 8 72177
9 1 72190
0 7 72211
0 7 72251
0 9 72380
2 1 72463
0 8 72466
7 1 72502
0 3 72716
0 3 72761
5 2 72782
5 2 72804
3 1 72809
0 4 72810
9 2 72954
9 4 72997
7 4 73052
0 1 73149
0 9 73351
4 1 73388
0 9 73413
7 4 73451
0 7 73484
6 2 73489
0 7 73597
0 3 73644
6 1 73668
2 1 73692
5 2 73738
3 2 73746
5 2 73784
5 4 73816
3 2 73888
4 3 73936
4 3 73988
3 2 74088
0 5 74252
6 3 74253
0 9 74258
6 3 74291
0 8 74424
0 7 74431
9 7 74520
7 3 74598
8 1 74650
0 6 74674
7 4 74704
5 3 74854
8 6 74890
4 2 74897
0 8 74995
3 2 75025
6 2 75065
0 4 75087
0 5 75101
6 1 75137
0 7 75143
0 5 75194
0 7 75287
0 1 75388
0 8 75420
7 1 75424
0 6 75549
5 1 75594
3 1 75682
2 1 75683
4 1 75857
7 1 75888
0 2 75966
0 3 76054
0 6 76100
0 4 76115
0 2 76196
2 1 76224
0 6 76261
9 8 76264
0 5 76315
0 2 76392
0 8 76397
0 5 76404
4 1 76405
0 9 76455
0 3 76507
0 5 76519
0 3 76563
0 9 76570
3 1 76615
3 2 76637
6 4 76645
0 7 76658
0 3 76683
6 1 76692
7 1 76741
6 2 76802
8 2 76815
0 5 76820
7 4 76837
7 6 76888
0 3 76909
4 3 76910
2 1 76915
7 2 76937
8 1 76959
7 2 76979
0 1 77003
0 2 77022
0 5 77123
3 2 77139
9 7 77231
3 2 77266
0 9 77273
0 2 77276
0 3 77373
7 6 77395
9 8 77406
5 3 77422
0 6 77487
0 8 77497
8 2 77523
0 3 77597
7 4 77634
0 9 77745
0 5 77759
8 7 77769
4 2 77826
0 5 77837
0 5 77902
2 1 77907
0 4 77961
6 2 78013
8 3 78044
7 1 78064
0 4 78153
7 4 78303
0 1 78330
0 2 78345
0 1 78415
0 7 78417
0 2 78441
8 5 78459
7 5 78503
0 2 78537
0 4 78538
0 4 78559
0 7 78636
0 3 78644
0 7 78685
9 7 78712
6 2 78742
0 8 78748
0 7 78775
0 3 78809
3 2 78826
0 8 78846
7 5 78887
5 1 78901
4 2 78908
0 8 78985
9 4 79007
0 9 79096
0 8 79097
7 5 79177
7 5 79248
4 3 79339
0 4 79377
7 2 79391
9 6 79433
0 4 79437
0 9 79571
0 2 79579
8 4 79582
6 1 79610
8 7 79662
0 8 79720
0 2 79727
9 7 79835
0 5 79954
2 1 80013
3 2 80022
0 5 80068
0 5 80073
0 5 80104
0 7 80177
9 2 80272
0 7 80304
0 9 80323
0 9 80332
0 3 80410
0 3 80482
4 2 80489
3 1 80491
0 2 80509
0 1 80561
0 1 80613
0 2 80617
0 2 80666
3 1 80682
0 8 80700
4 1 80733
0 9 80744
0 7 80757
8 7 80775
0 9 80806
0 2 80873
0 8 80944
0 1 80960
0 4 80964
0 5 81019
0 3 81107
0 1 81109
0 4 81129
0 7 81135
8 3 81156
0 9 81173
5 2 81193
0 2 81207
2 1 81277
6 1 81308
0 3 81314
4 3 81485
0 4 81496
0 1 81498
0 6 81569
3 2 81595
0 9 81613
0 6 81656
0 2 81747
0 4 81778
5 3 81806
2 1 81921
0 7 81946
2 1 81996
0 4 81997
0 9 82004
0 1 82016
0 8 82144
0 1 82186
2 1 82266
0 6 82270
6 5 82302
0 9 82304
2 1 82349
0 9 82355
0 1 82379
3 2 82477
9 5 82497
0 1 82516
0 9 82540
6 1 82671
0 1 82735
0 8 82759
6 1 82762
8 2 82768
0 3 82770
0 4 82804
0 3 82895
5 3 82925
0 8 82926
9 1 82959
7 1 83137
6 1 83158
3 1 83185
6 5 83199
3 2 83438
6 1 83453
3 2 83455
2 1 83552
9 2 83589
7 3 83604
4 2 83693
5 3 83706
6 4 83707
9 6 83709
9 4 83713
7 6 83724
7 1 83725
9 1 83796
8 3 83815
8 2 83867
7 4 83872
7 3 83873
6 5 83889
3 2 83992
6 2 83998
7 6 84070
3 2 84096
6 1 84106
7 2 84127
3 2 84186
9 8 84190
6 1 84298
6 5 84307
8 1 84321
5 4 84350
8 2 84353
3 1 84373
5 1 84376
3 2 84377
5 4 84440
7 3 84472
3 2 84508
2 1 84515
4 2 84549
6 4 84551
5 2 84568
5 3 84631
4 1 84719
5 4 84755
6 4 84771
6 4 84838
2 1 84859
8 5 84887
5 3 84914
2 1 85038
2 1 85063
9 8 85069
7 3 85076
6 3 85083
2 1 85091
3 2 85107
5 1 85109
6 1 85125
9 1 85143
6 1 85167
8 2 85186
7 5 85193
6 2 85258
8 3 85309
2 1 85322
7 6 85406
8 2 85412
6 4 85457
4 3 85516
9 4 85557
9 2 85763
2 1 85767
2 1 85786
2 1 85815
2 1 85869
7 2 85880
9 3 86098
4 2 86143
3 1 86168
2 1 86189
9 8 86323
