10 1
0 9 9903
0 6 9917
0 3 9935
0 9 9936
0 3 9941
3 1 9963
9 8 9977
0 4 9978
8 6 9983
3 2 9990
7 4 9993
0 8 9994
6 1 10000
4 2 10005
8 2 10007
0 9 10015
0 9 10042
9 1 10054
7 2 10065
0 1 10067
0 5 10088
7 1 10100
0 1 10106
7 4 10110
0 3 10115
9 6 10119
3 2 10128
0 3 10131
0 9 10147
0 2 10157
0 9 10166
4 3 10172
9 5 10179
0 7 10181
0 4 10186
5 1 10187
4 1 10191
0 6 10212
0 3 10217
7 5 10236
9 7 10243
0 4 10245
9 8 10248
5 4 10251
6 5 10252
8 4 10254
0 4 10258
6 5 10276
7 5 10287
0 6 10313
4 1 10316
0 4 10334
8 3 10357
0 7 10373
0 2 10374
0 9 10379
6 2 10384
0 6 10387
8 3 10394
0 6 10409
2 1 10410
0 3 10418
0 5 10420
3 2 10432
6 2 10437
0 5 10455
0 5 10486
9 5 10492
4 2 10499
0 8 10510
9 3 10513
3 1 10514
8 2 10515
8 6 10527
0 8 10534
9 7 10540
0 6 10549
3 1 10550
9 8 10580
6 2 10581
0 7 10584
0 2 10603
0 1 10608
9 4 10637
0 9 10644
0 8 10655
0 7 10656
3 2 10660
0 6 10667
0 1 10677
0 2 10678
0 3 10683
0 7 10690
9 8 10694
0 6 10696
0 4 10718
3 1 10725
0 5 10741
8 7 10743
4 1 10751
2 1 10766
7 6 10776
0 6 10800
3 1 10835
0 1 10838
0 5 10842
8 6 10848
2 1 10869
0 1 10903
0 9 10911
3 1 10919
8 3 10921
0 5 10924
7 4 10936
7 5 10945
7 5 10952
2 1 10953
3 1 10956
0 1 10966
0 4 10970
0 4 10974
8 4 10978
0 6 10985
0 1 11004
0 5 11006
7 4 11034
0 6 11035
0 3 11041
8 6 11056
6 3 11061
4 3 11063
0 5 11079
7 4 11095
0 8 11100
0 6 11108
9 5 11109
5 3 11137
4 1 11141
0 1 11142
0 8 11149
0 5 11173
0 5 11178
8 1 11197
0 8 11205
0 1 11208
0 7 11209
9 7 11211
7 3 11221
0 1 11223
4 3 11226
0 7 11231
6 5 11233
0 3 11250
0 8 11279
0 6 11293
0 2 11294
0 3 11302
0 7 11305
4 2 11317
6 5 11323
0 1 11325
0 7 11328
6 1 11332
0 4 11335
8 2 11341
0 8 11360
3 2 11377
0 4 11378
8 6 11383
7 3 11399
0 9 11401
7 4 11414
0 8 11447
2 1 11450
5 3 11464
0 1 11467
9 6 11474
0 3 11476
7 4 11477
7 5 11479
0 5 11483
0 6 11493
3 2 11495
0 9 11499
0 4 11515
0 4 11525
5 4 11529
8 7 11537
0 6 11547
4 1 11548
0 9 11556
0 5 11557
0 3 11560
7 6 11566
0 4 11573
0 5 11601
0 6 11604
0 7 11629
3 1 11637
0 4 11646
6 2 11666
0 9 11701
0 2 11719
5 2 11725
7 6 11726
0 1 11728
0 5 11729
8 2 11738
0 4 11739
0 6 11747
0 9 11752
5 1 11764
0 1 11772
7 4 11795
0 6 11798
0 1 11799
4 1 11810
5 3 11829
0 9 11835
8 5 11847
0 1 11855
2 1 11860
0 6 11863
8 1 11879
7 1 11887
3 1 11892
0 8 11895
0 4 11899
0 9 11909
0 2 11912
0 9 11919
4 2 11935
0 9 11937
8 2 11940
0 2 11946
0 3 11954
0 6 11956
0 1 11965
0 6 11970
0 1 11983
2 1 11985
0 7 11993
0 9 11995
0 2 12010
0 7 12014
0 2 12019
7 3 12027
3 1 12037
0 7 12058
0 8 12061
8 7 12071
0 7 12072
8 1 12086
3 2 12096
5 3 12105
0 3 12115
0 9 12116
0 4 12124
6 1 12140
8 4 12147
2 1 12155
0 9 12163
0 6 12174
9 2 12187
0 9 12188
4 3 12201
0 9 12204
8 4 12206
8 1 12215
0 6 12217
0 6 12221
3 2 12222
0 4 12225
9 5 12227
3 2 12256
6 1 12257
0 7 12260
7 5 12269
3 1 12279
0 7 12287
0 2 12289
0 9 12291
5 3 12308
0 1 12311
0 8 12317
4 2 12331
0 8 12352
0 4 12358
0 5 12363
4 3 12381
7 1 12384
0 5 12415
0 6 12416
3 2 12419
0 2 12428
9 8 12430
5 4 12435
0 6 12437
8 1 12440
9 1 12463
7 4 12470
4 3 12483
4 1 12488
0 6 12489
7 1 12513
0 5 12522
0 1 12526
0 8 12528
8 3 12529
0 3 12532
5 3 12534
4 1 12539
6 5 12540
3 2 12550
0 6 12557
0 4 12560
0 4 12562
3 2 12566
7 4 12594
0 7 12596
0 9 12598
0 7 12635
4 3 12639
8 1 12652
0 5 12655
0 1 12681
6 5 12688
0 5 12702
0 7 12712
0 9 12715
7 3 12718
0 6 12726
8 5 12730
4 3 12764
0 5 12771
0 9 12790
0 7 12791
0 1 12793
0 2 12794
3 2 12818
9 5 12832
0 2 12842
9 8 12845
0 7 12863
0 5 12867
5 2 12882
6 4 12888
0 2 12899
0 9 12901
0 4 12902
0 5 12918
4 2 12920
0 4 12925
0 7 12930
6 2 12933
6 3 12934
9 8 12945
2 1 12947
4 3 12988
2 1 12995
0 8 13003
0 7 13012
0 5 13020
0 4 13039
6 2 13056
0 8 13061
5 3 13068
0 3 13080
6 1 13085
9 6 13096
8 4 13100
8 4 13102
0 2 13110
0 1 13125
0 7 13128
0 4 13130
0 1 13140
6 4 13147
0 8 13152
0 9 13155
5 1 13161
0 3 13162
0 4 13187
0 7 13188
0 5 13189
0 2 13195
3 2 13196
5 3 13219
7 4 13223
3 1 13240
0 7 13259
0 3 13285
5 1 13299
0 6 13313
6 4 13314
7 3 13332
0 6 13346
5 3 13361
0 3 13364
0 6 13369
8 5 13378
0 6 13397
9 8 13416
8 3 13421
0 9 13424
0 3 13427
0 4 13432
0 6 13439
9 6 13443
0 3 13455
8 4 13457
0 1 13460
0 7 13467
3 1 13473
0 5 13475
5 1 13486
0 3 13503
0 6 13504
9 4 13509
0 7 13524
4 2 13533
0 6 13536
3 1 13546
0 7 13556
4 2 13558
6 4 13559
0 3 13567
0 8 13569
0 5 13585
0 3 13590
9 6 13591
0 8 13596
0 9 13602
0 2 13609
3 2 13616
0 6 13619
0 9 13624
3 1 13631
3 2 13639
9 4 13642
8 6 13647
4 2 13655
0 1 13668
0 9 13673
0 4 13686
0 5 13709
3 1 13714
0 6 13716
0 8 13721
0 1 13724
0 4 13731
0 3 13732
0 3 13742
0 3 13752
0 8 13754
0 1 13764
0 7 13781
0 6 13803
0 8 13817
9 4 13837
7 2 13838
0 6 13840
7 6 13842
6 1 13853
0 8 13901
8 2 13902
0 2 13913
0 1 13950
0 9 13969
7 5 13972
9 2 13975
0 6 13979
7 5 13984
0 9 13988
6 1 13991
0 5 13998
5 2 13999
0 1 14007
0 5 14008
0 5 14010
0 9 14036
3 2 14037
6 4 14038
2 1 14039
0 7 14047
9 8 14057
5 4 14067
6 4 14081
7 5 14088
9 6 14095
0 4 14111
0 1 14119
0 6 14123
0 4 14124
8 3 14133
2 1 14139
0 1 14141
0 4 14143
3 1 14147
7 6 14161
8 4 14177
0 3 14183
7 4 14189
0 4 14195
0 1 14219
0 6 14235
8 2 14285
8 3 14287
8 2 14295
0 2 14297
0 9 14298
0 1 14301
0 3 14306
0 6 14309
3 1 14320
0 8 14341
0 5 14355
8 2 14363
0 8 14399
6 4 14402
5 2 14405
0 4 14406
0 6 14417
8 5 14422
5 3 14428
0 3 14439
3 1 14446
0 1 14472
6 2 14478
8 5 14495
0 6 14497
9 4 14499
0 7 14503
7 1 14505
4 3 14532
7 3 14542
3 1 14548
2 1 14551
8 2 14568
8 3 14573
0 4 14575
7 4 14581
0 3 14609
0 4 14625
0 1 14626
0 4 14637
4 1 14642
0 1 14656
8 3 14660
0 8 14664
0 5 14667
0 6 14674
5 3 14675
0 6 14701
9 7 14704
2 1 14711
0 5 14735
0 4 14754
0 5 14765
0 7 14770
0 6 14774
0 1 14794
0 4 14821
7 6 14825
0 1 14863
0 4 14864
9 3 14884
0 4 14886
0 2 14888
8 4 14903
2 1 14904
0 2 14919
0 7 14925
8 6 14927
0 2 14931
7 2 14932
0 7 14939
0 4 14949
0 1 14954
0 9 14975
0 5 14976
0 4 14981
0 6 14984
0 9 14987
0 4 14999
0 6 15002
0 7 15030
0 5 15034
0 7 15040
8 5 15041
0 9 15052
4 3 15055
0 3 15063
0 8 15083
9 6 15097
0 6 15114
4 3 15118
0 9 15125
0 2 15139
5 3 15158
9 2 15159
0 9 15179
0 7 15205
5 3 15208
0 1 15220
4 3 15226
0 8 15234
2 1 15236
7 6 15245
4 2 15247
0 7 15250
0 9 15255
9 6 15262
0 4 15264
0 2 15318
3 1 15334
3 1 15343
0 4 15347
0 2 15350
8 7 15357
0 2 15368
0 6 15387
8 3 15390
0 8 15391
2 1 15407
8 7 15411
9 4 15413
7 2 15414
8 7 15426
0 3 15439
0 2 15465
6 3 15467
0 6 15481
0 1 15510
0 2 15525
9 7 15526
0 2 15529
4 1 15536
0 8 15543
0 6 15558
9 7 15565
5 3 15569
0 8 15570
4 3 15580
0 8 15586
7 6 15597
0 7 15600
3 1 15602
0 4 15608
6 2 15615
0 6 15619
0 9 15621
0 5 15625
0 5 15626
0 1 15636
0 9 15638
5 4 15649
0 7 15657
5 1 15664
4 3 15681
0 1 15684
0 5 15697
9 6 15704
0 8 15706
0 9 15731
0 4 15740
6 1 15742
8 1 15770
0 5 15780
0 8 15782
0 5 15795
0 9 15801
4 2 15819
6 4 15832
4 3 15839
0 4 15840
0 4 15843
0 7 15848
5 1 15866
6 1 15884
0 7 15892
3 2 15896
0 5 15901
3 1 15931
9 6 15933
7 1 15960
0 2 15971
8 4 15978
7 4 15982
0 2 15989
7 4 15991
0 4 15993
9 6 15996
5 1 15999
9 7 16008
0 2 16013
0 8 16024
0 4 16039
0 4 16042
8 1 16045
0 1 16048
0 5 16077
0 9 16086
8 2 16103
9 6 16114
0 7 16140
0 6 16146
0 1 16150
6 3 16161
4 2 16174
0 5 16187
0 1 16195
0 5 16196
8 4 16197
0 9 16200
0 4 16201
0 6 16203
2 1 16204
8 6 16208
0 9 16219
0 5 16220
0 1 16227
0 4 16235
4 3 16236
5 3 16237
0 3 16245
0 2 16273
7 2 16280
0 7 16281
2 1 16284
0 5 16288
0 6 16301
3 2 16310
3 2 16315
8 3 16324
6 1 16333
8 1 16345
0 3 16350
0 5 16353
0 1 16354
2 1 16362
5 1 16367
0 5 16374
4 2 16375
0 9 16388
0 1 16390
9 4 16407
8 5 16411
2 1 16417
0 6 16420
0 7 16421
0 7 16439
0 1 16442
2 1 16452
5 1 16455
5 2 16460
0 9 16465
0 1 16472
9 5 16479
0 9 16482
0 5 16485
4 3 16505
0 5 16507
7 5 16509
0 9 16511
0 7 16523
5 1 16524
3 1 16546
0 4 16554
3 2 16557
7 6 16582
6 3 16583
0 6 16590
3 2 16594
0 2 16615
0 6 16627
0 1 16635
8 3 16637
0 6 16662
2 1 16679
6 4 16688
0 7 16697
5 2 16700
0 6 16707
0 3 16716
0 5 16741
0 8 16746
0 9 16750
0 1 16753
0 8 16766
0 9 16773
0 3 16791
0 8 16793
7 4 16795
4 2 16800
6 4 16809
0 3 16817
0 3 16830
8 2 16849
0 7 16852
0 2 16863
0 9 16866
8 4 16884
0 2 16887
8 4 16891
6 5 16892
0 4 16904
0 9 16905
0 3 16906
0 2 16927
6 2 16939
0 2 16952
0 6 16965
0 7 16974
3 2 16975
0 7 16977
0 4 16984
9 8 16987
0 3 16989
0 2 17009
0 8 17020
0 3 17025
0 5 17034
8 3 17035
6 4 17041
8 5 17045
0 4 17047
9 1 17060
0 8 17061
0 5 17068
0 5 17078
0 5 17089
0 1 17100
0 1 17104
0 3 17114
0 6 17120
5 4 17144
0 5 17160
0 1 17168
8 7 17188
0 5 17191
0 3 17196
0 1 17223
0 7 17230
0 6 17239
9 3 17244
0 5 17250
0 7 17258
0 7 17261
0 6 17273
7 3 17275
2 1 17276
6 1 17287
8 1 17305
0 8 17309
0 1 17314
8 4 17316
0 8 17317
4 1 17318
0 1 17343
0 6 17344
0 3 17379
0 8 17391
0 3 17394
9 6 17395
8 3 17401
7 3 17403
0 6 17409
0 5 17429
5 4 17433
8 4 17436
6 1 17443
7 5 17447
9 2 17450
0 4 17459
0 9 17465
4 1 17481
0 6 17528
0 8 17532
0 1 17550
0 5 17562
7 5 17565
5 1 17587
0 2 17599
9 8 17619
0 3 17632
6 5 17640
2 1 17651
0 7 17665
4 1 17677
7 5 17678
0 7 17693
8 5 17710
6 5 17712
3 1 17715
4 3 17737
8 3 17745
0 6 17765
2 1 17781
3 2 17789
9 2 17801
0 9 17806
0 4 17816
0 3 17821
3 2 17824
0 1 17828
0 4 17833
8 2 17857
0 9 17873
