10 1
8 6 19662
0 4 19685
9 5 19701
8 6 19875
0 6 19882
0 1 19914
0 8 19916
0 2 20310
2 1 20328
0 5 20374
0 9 20499
3 2 20573
6 1 20605
0 9 20621
3 2 20906
0 3 20965
9 8 20977
0 1 21102
3 1 21154
9 1 21191
0 5 21348
0 3 21502
8 6 21532
9 6 21871
0 7 21906
0 5 21956
0 8 22103
4 1 22130
4 1 22212
0 6 22256
8 5 22387
8 3 22490
7 6 22530
0 9 22588
8 4 22598
7 3 22670
5 2 22813
0 4 23111
7 5 23169
0 8 23238
6 4 23263
2 1 23264
0 5 23343
6 5 23621
0 4 23730
4 2 23867
0 2 23872
4 3 23895
0 2 23900
0 4 23920
2 1 24162
0 2 24593
8 5 24679
0 3 24835
3 1 24876
6 2 24925
0 1 24934
0 7 24961
5 1 25041
0 4 25147
4 2 25189
0 2 25310
0 8 25312
0 5 25337
8 1 25384
0 2 25560
7 1 25705
0 6 25922
0 8 25953
0 1 26029
4 1 26077
0 9 26079
0 4 26107
3 1 26213
0 2 26218
0 9 26340
0 8 26347
8 5 26378
0 1 26442
4 2 26608
0 1 26637
0 9 26723
9 3 26745
2 1 26852
4 1 26927
8 7 27110
2 1 27373
5 3 27382
0 4 27397
8 4 27440
3 2 27615
9 2 28087
7 2 28293
0 7 28325
0 4 28351
0 6 28360
7 1 28458
0 3 28522
7 5 28562
5 3 28660
0 5 28716
2 1 28718
0 3 28898
0 2 28986
6 5 29071
0 5 29094
5 1 29145
0 1 29174
2 1 29331
0 9 29366
0 9 29376
0 3 29447
5 3 29488
0 7 29554
0 7 29610
0 8 29642
4 1 29890
7 5 29935
0 5 30035
0 3 30127
7 1 30384
0 3 30392
4 2 30402
0 8 30585
7 4 30676
3 2 30842
5 4 30896
8 2 31048
0 5 31180
0 4 31321
0 1 31336
7 1 31389
0 7 31579
8 7 31598
0 4 31743
0 2 31789
5 1 31867
0 4 32041
0 5 32045
0 9 32192
2 1 32193
3 1 32297
5 4 32314
0 5 32685
0 7 32708
9 7 32722
3 2 33027
0 3 33122
8 7 33128
0 4 33333
0 4 33493
5 1 33630
0 8 33657
0 9 33682
0 8 33714
0 8 33769
6 1 33955
0 8 34357
0 7 34413
0 6 34432
0 3 34561
6 2 34639
0 1 34740
0 2 34843
0 4 34942
9 4 35235
5 3 35458
4 3 35509
6 1 35753
9 8 35908
0 3 36003
0 4 36131
0 3 36231
6 4 36305
0 3 36333
0 1 36404
0 4 36420
0 9 36461
0 5 36561
3 2 36614
0 8 36687
0 7 36719
0 5 36726
7 4 36789
0 6 36899
5 2 36904
0 3 36906
0 9 36990
8 4 37116
0 8 37137
0 6 37162
8 5 37165
0 1 37300
0 4 37334
8 7 37493
0 7 37507
0 8 37630
3 1 37685
8 2 37780
3 1 37795
0 3 38051
0 1 38083
0 9 38307
0 2 38438
7 1 38486
6 4 38606
7 1 38758
7 4 38761
8 2 38914
6 1 38936
0 9 38968
2 1 39188
0 8 39366
4 1 39444
0 3 39511
0 7 39706
9 8 39914
9 3 39976
0 2 40218
0 1 40240
0 8 40291
0 5 40318
0 3 40369
0 9 40415
0 6 40470
0 5 40492
6 1 40519
0 7 40689
5 3 40791
9 8 40977
0 5 41050
0 2 41056
0 5 41115
5 3 41249
9 3 41323
9 5 41330
0 4 41589
0 1 41865
0 9 41904
0 7 41986
8 3 42021
9 8 42072
0 3 42081
5 3 42100
0 3 42383
2 1 42785
3 2 42918
0 2 42919
3 2 42956
8 2 43001
4 3 43085
5 3 43132
0 1 43226
0 8 43355
0 8 43361
9 5 43402
5 4 43492
0 5 43508
9 5 43542
6 3 43632
9 3 43715
5 2 43860
8 4 44174
0 7 44422
0 3 44583
2 1 44593
0 3 44630
0 2 44713
0 6 44963
6 5 45010
0 8 45124
0 9 45182
0 7 45235
0 8 45513
0 4 45589
0 3 45597
6 3 45748
2 1 45801
6 4 45867
5 1 45891
0 6 46064
0 6 46071
0 9 46080
0 5 46212
0 3 46343
5 1 46609
0 2 46663
5 1 46748
9 6 46792
5 1 46853
6 4 46858
0 1 46896
6 2 46901
5 3 46950
4 1 47174
5 1 47238
0 2 47265
8 3 47346
9 4 47468
2 1 47545
4 3 47746
0 6 47810
8 7 47834
0 1 47915
0 8 48079
8 4 48112
0 7 48134
3 2 48145
0 7 48200
0 3 48298
0 7 48406
0 5 48426
0 4 48500
7 1 48534
0 8 48561
9 4 48774
0 6 48836
0 3 48838
0 1 48945
0 7 48969
8 7 49020
0 5 49142
0 1 49214
9 8 49257
0 2 49270
4 3 49281
7 5 49545
0 6 49633
6 4 49670
5 1 49677
0 7 49681
0 3 49750
0 1 49816
9 6 49835
0 5 49849
3 1 49873
0 7 49908
0 1 49946
0 9 49966
0 7 49977
0 7 49979
0 3 49989
0 9 50423
0 2 50545
0 2 50689
2 1 50755
0 7 50813
9 1 50826
0 5 50899
0 1 50917
8 3 50996
0 9 51161
0 6 51218
0 2 51253
8 3 51302
2 1 51434
0 7 51500
0 2 51546
9 7 51874
0 6 51896
0 7 52012
0 5 52098
0 9 52135
6 3 52201
0 5 52295
8 6 52375
0 9 52493
0 5 52703
0 5 52739
0 4 52881
0 8 52949
4 1 52960
0 9 53101
6 2 53140
0 7 53166
0 2 53223
0 3 53236
3 1 53466
0 2 53476
0 6 53521
3 2 53626
0 3 53652
8 4 53720
2 1 53962
0 5 54019
0 5 54197
0 9 54261
0 3 54315
0 8 54355
4 1 54691
0 7 54842
5 4 54938
0 3 55095
0 8 55118
9 3 55199
0 8 55286
0 7 55325
0 7 55352
0 2 55567
8 7 55574
9 4 55580
7 2 55723
7 4 55739
7 5 55766
0 4 55814
6 4 55861
0 6 56052
0 8 56127
3 2 56257
4 2 56450
5 1 56634
0 6 56774
9 7 56827
3 1 56908
5 3 57144
6 3 57216
9 3 57236
7 1 57239
0 7 57249
0 9 57313
0 6 57336
8 3 57393
0 2 57495
0 7 57549
5 3 57610
6 4 57818
0 7 57842
6 2 57843
0 9 57909
5 3 57910
8 7 57911
0 9 58016
0 8 58216
0 6 58227
2 1 58396
0 8 58501
7 2 58554
0 7 58599
0 1 58717
9 5 58816
0 5 58861
9 7 58896
0 7 59028
0 6 59100
0 9 59131
0 6 59164
9 3 59167
0 9 59236
0 5 59293
0 4 59370
9 7 59395
9 1 59871
6 3 60093
0 1 60161
6 1 60170
3 1 60194
4 3 60197
6 2 60217
0 2 60268
0 7 60280
2 1 60657
0 3 60782
8 1 60813
7 1 60980
3 1 61049
0 5 61153
0 8 61163
0 3 61183
6 3 61261
0 4 61315
6 2 61413
9 4 61470
0 7 61509
5 4 61592
0 6 61697
0 7 61752
0 6 62014
9 4 62098
0 1 62180
5 4 62268
0 8 62284
3 2 62329
8 2 62412
0 9 62441
7 1 62476
9 3 62571
3 1 62609
4 1 62661
0 2 62722
0 1 62919
7 2 62921
0 2 62944
5 1 62986
0 4 63139
8 5 63143
4 3 63173
4 2 63221
0 3 63294
8 3 63333
3 2 63548
6 3 63552
8 7 63653
0 5 63710
6 5 63765
6 4 63822
0 6 63825
0 2 63883
0 6 63891
7 1 63916
6 4 63932
8 7 63999
0 7 64011
0 3 64188
4 1 64189
0 4 64493
5 2 64501
5 4 64510
0 9 64566
0 7 64612
0 8 64697
0 6 64733
7 5 64830
0 5 64898
4 3 65093
0 6 65291
0 8 65475
3 1 65481
0 5 65602
0 9 65697
0 2 65803
0 7 65914
0 7 65960
2 1 66014
4 3 66220
0 4 66230
8 6 66248
0 6 66384
0 4 66419
0 6 66461
0 7 66555
0 9 66580
0 3 66611
0 3 66799
2 1 66830
0 7 66844
6 4 66897
0 6 66900
0 6 67066
0 9 67224
0 1 67255
7 1 67256
0 2 67595
0 1 67667
6 2 67742
0 6 67819
0 5 67865
0 2 67900
0 5 68103
0 8 68107
8 2 68317
0 7 68722
0 4 68734
0 5 68830
7 3 68861
0 9 69053
0 5 69099
0 9 69118
0 5 69135
0 5 69139
5 1 69412
5 2 69719
0 8 69769
5 2 69798
8 1 69860
7 5 70246
6 5 70497
2 1 70579
0 9 70611
4 2 70716
9 6 70816
0 9 70840
0 9 71004
3 1 71142
0 8 71168
0 1 71496
0 7 71914
0 4 72130
9 3 72154
0 9 72231
5 3 72349
0 5 72350
0 1 72356
5 3 72415
7 1 72444
0 3 72564
0 2 72610
0 1 72618
0 9 72803
0 7 73000
8 3 73257
0 6 73401
9 8 73589
2 1 73629
6 3 73668
0 8 73752
5 4 73883
0 1 73899
0 3 74010
0 2 74104
4 2 74148
3 2 74217
6 5 74366
0 4 74372
0 2 74405
0 5 74483
0 9 74512
0 1 74538
2 1 74594
0 2 74718
8 5 74742
0 8 74810
0 1 74830
0 8 74876
5 3 75143
0 8 75180
0 4 75244
0 2 75389
0 2 75546
0 8 75569
2 1 75619
0 6 75843
8 2 75912
0 8 76173
0 6 76231
0 4 76272
0 4 76333
6 5 76367
4 2 76389
0 5 76438
9 5 76506
7 2 76513
2 1 76555
0 3 76590
0 1 76680
6 3 76832
7 6 76891
0 6 76997
7 3 77040
0 6 77104
5 3 77389
9 8 77603
0 7 77642
0 5 77741
0 7 77838
0 2 77971
0 4 77990
4 3 78034
0 2 78161
8 7 78189
6 3 78289
0 1 78334
5 3 78404
0 5 78681
0 9 78764
8 3 78765
9 4 78996
9 5 78999
4 3 79084
5 1 79189
0 8 79400
4 3 79473
7 1 79519
0 5 79706
0 4 79743
0 5 79819
0 3 79903
2 1 80105
0 2 80115
0 3 80179
8 3 80186
0 9 80314
0 3 80346
6 3 80378
6 5 80507
6 1 80529
0 9 80636
8 1 80666
9 1 80679
0 4 80785
8 6 80834
0 9 80864
0 7 80992
6 4 81019
2 1 81086
6 5 81099
0 2 81174
0 2 81176
0 5 81366
9 4 81441
0 1 81513
0 1 81545
6 4 81612
8 2 81674
0 8 81682
0 1 81700
0 8 81702
0 4 81775
4 3 81878
2 1 81891
9 7 81928
9 2 81947
3 1 82026
0 6 82042
0 4 82061
7 4 82072
3 2 82079
0 7 82157
0 5 82339
0 5 82486
0 7 82582
7 4 82612
0 5 82614
0 1 82631
0 8 82723
0 6 82858
0 8 82895
0 7 82903
6 5 82946
2 1 83169
7 1 83262
2 1 83440
3 1 83601
2 1 83729
7 4 83764
3 1 83907
8 6 83930
8 5 83954
9 8 84097
6 3 84205
6 4 84292
2 1 84422
8 5 84436
4 3 84444
5 3 84612
9 2 84677
5 2 84708
5 2 84804
7 4 84812
2 1 84945
5 3 84991
8 6 85142
6 1 85255
7 3 85262
7 4 85298
4 2 85371
7 4 85458
5 3 85590
3 2 85721
6 2 85831
4 1 86107
6 3 86166
4 3 86203
6 5 86263
0 1 86399
