10 1
7 3 38822
0 1 38974
0 9 39038
8 6 39065
0 4 39501
0 5 39525
4 1 39637
0 4 39657
6 5 39673
0 6 39944
0 5 39953
5 4 39989
0 9 40105
0 6 40126
0 8 40314
0 1 40331
0 8 40378
0 5 40506
6 5 40541
0 9 40801
5 3 40826
7 2 40985
0 3 40987
0 9 41308
0 6 41498
0 8 41586
0 8 41606
5 1 41666
9 7 41679
3 1 41731
3 1 41789
0 7 42146
0 3 42265
0 6 42616
0 6 42619
6 3 42790
0 3 43029
0 8 43185
0 1 43201
0 4 43286
0 7 43554
9 4 43676
0 7 43679
0 2 43716
0 8 43806
2 1 43936
3 1 44090
9 1 44300
0 2 44342
0 4 44507
0 4 44553
0 8 44888
0 6 44927
6 2 44932
7 1 44949
6 1 45017
0 6 45066
0 7 45359
6 2 45423
8 2 45516
8 3 45681
9 4 45726
0 2 45735
0 7 45739
0 7 45970
2 1 45987
0 4 46039
0 9 46143
0 8 46597
8 6 46600
5 3 46664
0 7 46853
0 2 46888
9 5 47011
0 5 47073
0 5 47436
3 1 47883
8 6 47926
0 4 47961
0 9 48072
8 6 48329
0 2 48335
5 2 48668
5 1 48707
0 2 48708
4 2 48778
0 1 48791
0 9 48798
0 3 49049
5 4 49135
6 4 49324
5 4 49329
5 1 49739
6 2 49902
9 6 50023
0 5 50090
0 5 50096
8 4 50147
0 1 50229
0 3 50355
0 7 50365
8 4 50449
7 4 50660
0 7 50719
0 4 50760
0 4 50834
0 5 50845
0 3 50856
0 7 50905
9 3 50996
4 2 51743
0 3 52058
0 2 52122
0 4 53032
0 5 53108
9 8 53700
0 3 53771
0 9 53792
5 4 54015
3 1 54455
7 6 54518
0 8 54688
7 1 54738
0 7 54807
0 9 55442
8 5 55632
0 3 55638
0 9 55686
6 3 55767
3 2 56018
0 6 56390
4 2 56626
0 9 56648
9 8 56741
9 2 56746
0 7 56774
5 4 57006
0 9 57178
0 7 57235
0 4 57237
0 1 57255
0 4 57335
2 1 57389
0 6 57426
2 1 57453
0 2 57903
8 1 57909
0 6 57947
6 2 57962
0 4 58033
0 5 58406
0 7 58466
4 3 59003
0 1 59421
0 2 59637
0 5 59741
7 5 59813
4 3 59869
0 3 60150
3 1 60182
9 3 60218
0 9 60255
9 8 60308
0 9 60423
9 2 60427
0 6 60545
0 4 60559
0 6 60653
3 2 60713
0 4 60778
8 7 60781
3 2 60837
2 1 61130
0 3 61249
0 3 61498
7 2 61647
0 9 61998
3 1 62008
0 7 62100
0 3 62101
6 4 62272
5 1 62389
2 1 62446
6 5 62584
0 7 62683
3 2 62684
0 2 63401
8 5 63450
6 1 63865
7 5 64111
9 6 64418
0 9 64654
0 4 64680
0 3 64721
0 1 64850
0 6 65023
0 1 65082
0 4 65317
0 2 65442
0 3 65556
0 2 65923
9 7 66040
0 2 66107
7 5 66139
0 4 66413
0 6 66430
7 1 66490
6 4 66609
0 9 66718
6 1 66777
0 6 66930
0 7 67106
0 1 67317
0 1 67406
0 7 67520
5 4 67625
7 2 67951
0 7 68048
6 3 68049
0 7 68311
0 1 68344
0 1 68389
0 1 68446
7 6 68462
0 1 69073
0 6 69076
0 2 69103
5 4 69293
0 2 69590
2 1 69772
0 6 69862
6 3 69897
0 8 69908
6 4 69998
0 7 70330
6 2 70419
9 2 70531
2 1 71040
0 4 71163
0 4 71395
4 1 71436
0 6 71457
0 4 71488
0 1 71519
0 9 71537
4 3 71737
7 2 72201
7 3 72206
0 2 72231
2 1 72292
3 2 72332
0 3 72424
4 1 72839
7 5 72904
3 2 73038
9 6 73071
0 6 73171
9 3 73194
0 5 73226
0 4 73437
0 6 73531
6 5 73601
6 1 73712
0 8 73816
7 5 73887
7 3 74317
9 6 74402
8 2 74859
4 2 74929
0 2 75052
0 3 75243
0 4 75454
2 1 75589
0 3 75667
9 5 75705
0 8 75753
0 2 75850
0 6 75987
4 3 76045
7 3 76172
0 6 76257
6 3 76493
2 1 76611
0 3 76780
0 8 76838
8 2 76877
0 8 76958
4 1 77097
0 9 77331
9 5 77352
4 3 77786
6 1 77830
6 3 77853
3 2 78134
4 3 78170
0 6 78253
0 1 78352
6 3 78609
0 2 78870
0 8 79315
9 8 79624
5 3 79952
9 7 80076
0 6 80193
4 1 80227
9 6 80721
0 3 80723
0 6 80737
0 4 80874
3 2 81035
0 3 81097
8 4 81349
4 1 81898
0 3 82002
7 3 82166
0 1 82331
4 2 82460
6 3 82670
9 8 82679
4 1 82798
0 4 82862
7 2 83000
7 4 83023
2 1 83082
6 1 83228
9 8 83231
5 2 83253
4 2 83596
6 2 83914
5 4 83981
9 3 84071
7 6 84163
8 1 84313
7 1 84400
4 1 84596
4 3 84742
9 7 84818
8 3 84925
3 1 85049
2 1 85185
3 1 85424
2 1 85483
8 5 85649
6 4 85692
8 6 85739
9 8 85939
8 2 85961
6 3 86050
9 5 86178
5 4 86199
0 1 86399
