10 1
0 7 30282
7 1 30283
0 3 30420
0 9 30426
6 3 30448
4 1 30467
3 2 30472
7 6 30838
0 8 30858
0 5 31150
4 1 31223
0 2 31342
4 3 31351
2 1 31483
0 9 31700
0 9 31713
0 8 31792
0 1 31859
4 2 32169
0 1 32298
0 5 32329
8 3 32382
0 5 32430
3 2 32646
8 4 32706
5 1 32708
9 7 32824
4 1 33175
4 2 33275
0 7 33358
0 8 33387
9 5 33536
7 1 33652
2 1 33767
3 1 33867
9 5 33901
4 3 33905
6 1 33965
0 1 34005
0 6 34116
0 7 34245
0 9 34440
7 3 34473
0 3 34482
0 9 34560
0 2 34709
0 6 34863
0 1 35246
2 1 35267
9 8 35346
0 9 35480
0 9 35630
5 1 35851
0 8 35893
3 1 35961
9 6 36072
0 8 36112
0 1 36339
8 4 36402
0 5 36725
5 2 36757
0 5 36762
9 4 36895
5 2 36915
4 1 36931
0 8 37001
0 7 37087
0 3 37375
7 5 37384
0 1 37704
4 3 37759
3 2 38312
0 9 38340
0 1 38356
2 1 38484
0 8 38540
0 4 38578
0 9 38806
7 6 39001
9 6 39185
0 8 39237
0 8 39255
0 5 39423
5 4 39495
9 6 39523
0 6 39555
0 5 39672
3 1 39719
7 2 39979
5 4 40003
0 5 40034
0 6 40203
8 3 40219
5 3 40433
0 5 40440
0 4 40488
0 2 40567
0 6 40608
0 2 40730
0 3 40799
0 5 40810
0 3 40960
0 5 41266
0 1 41587
0 7 41630
0 9 41671
6 4 41700
7 1 41757
0 3 41833
0 6 41854
3 1 41880
0 3 42073
0 2 42146
8 4 42165
0 7 42284
0 2 42383
0 4 42447
0 2 42459
0 9 42466
0 2 42514
0 3 42647
4 1 42914
0 1 42985
0 7 43151
3 1 43201
5 1 43518
0 2 43668
4 2 43774
3 2 43833
7 2 43864
0 7 43869
0 2 44161
9 4 44222
8 2 44346
0 7 44359
7 6 44370
0 6 44409
0 3 44576
0 4 44665
0 2 44678
4 1 44756
0 4 44860
0 4 44967
0 7 45064
0 6 45183
6 5 45305
0 4 45340
0 8 45509
0 6 45595
0 5 45693
0 7 45765
9 7 46090
2 1 46125
3 2 46126
3 2 46183
0 5 46352
0 5 46416
9 6 46452
0 2 46453
0 4 46490
9 3 46535
0 7 46711
0 6 46737
0 4 46892
0 4 47010
0 1 47149
0 9 47262
0 2 47314
0 9 47332
0 4 47383
0 3 47604
8 6 47635
6 5 47885
0 6 48028
0 9 48106
6 4 48241
9 1 48264
0 2 48309
0 4 48515
0 1 48693
0 4 48742
7 6 49017
0 5 49021
0 3 49027
9 6 49036
6 4 49093
5 3 49139
7 6 49279
4 1 49290
7 5 49373
9 1 49489
0 7 49530
0 4 49560
7 5 49906
3 1 49923
6 5 49962
7 4 50183
0 5 50239
0 8 50266
0 6 50332
0 3 50389
9 2 50586
0 7 50606
8 4 50627
0 8 50682
0 7 50871
6 3 50961
8 4 51059
0 1 51221
9 3 51574
0 2 51575
6 4 51921
0 7 51933
7 2 52007
0 5 52142
0 8 52251
0 5 52255
8 2 52327
9 5 52352
0 7 52496
0 3 52584
0 8 52688
8 3 52861
0 6 53236
5 3 53255
0 6 53337
2 1 53463
0 5 53624
3 1 53773
0 3 53874
0 5 53882
0 6 54025
0 2 54061
0 9 54202
4 3 54226
0 2 54557
0 4 54558
0 4 54611
0 5 54650
0 6 54660
0 4 54755
0 6 54759
8 2 54789
8 7 54856
0 5 54864
0 2 54927
0 6 54954
9 6 55095
5 4 55160
9 1 55241
8 4 55496
9 5 55551
4 2 55573
0 9 55671
4 2 55699
7 1 55898
6 3 55968
2 1 56096
9 6 56123
7 1 56142
0 4 56216
9 6 56309
5 1 56695
0 9 56719
0 5 56807
0 4 57323
0 9 57499
0 8 57523
7 6 57741
6 5 57896
0 8 58205
0 9 58342
2 1 58367
5 3 58512
3 2 58536
0 2 58642
0 4 58779
9 2 59001
6 5 59082
0 3 59121
0 8 59143
8 7 59275
8 6 59404
0 8 59454
0 4 59459
0 6 59493
0 9 60029
0 3 60397
0 4 60401
0 7 60586
0 8 60825
0 9 61027
6 3 61103
0 4 61156
0 6 61241
0 3 61331
0 5 61432
0 6 61441
5 1 61590
0 9 61596
0 7 61648
0 4 61679
3 1 61749
6 3 62030
0 4 62046
0 7 62433
0 2 62540
7 2 62673
0 1 62734
0 9 62768
6 5 62912
0 2 62973
8 1 63460
0 2 63527
0 8 63822
3 1 64231
0 7 64356
5 4 64555
8 7 64728
7 3 64760
6 3 64786
0 4 64839
8 1 65018
0 6 65199
0 5 65283
0 8 65332
0 2 65341
0 8 65515
6 3 65527
0 5 65561
4 1 65748
0 6 65771
0 5 65783
0 1 65949
0 8 66204
0 9 66555
0 2 66587
7 4 66720
0 3 66727
0 7 66766
0 3 66822
0 7 66829
0 6 66853
3 2 66882
2 1 66884
3 1 67063
0 8 67154
0 4 67363
7 2 67434
3 2 67487
9 5 67559
2 1 67579
0 7 68244
0 2 68301
0 9 68317
3 2 68379
7 4 68494
8 2 68714
3 1 68787
0 9 68958
0 7 69078
5 4 69175
0 1 69304
0 3 69341
4 2 69594
2 1 69696
4 1 69764
7 5 69797
0 8 69973
0 1 70148
4 1 70159
6 2 70195
0 7 70270
0 9 70327
0 6 70359
4 2 70374
8 1 70673
0 7 70766
0 9 70937
5 4 71059
0 7 71152
0 9 71196
0 8 71732
0 7 71759
7 5 71779
0 5 71806
0 1 71969
3 1 71983
0 5 72134
0 6 72181
0 5 72249
7 1 72272
0 5 72274
0 9 72407
5 1 72428
5 2 72487
7 5 72666
0 6 72735
0 7 72756
9 5 72946
8 5 72962
0 3 72978
0 3 73021
0 4 73062
0 7 73228
4 3 73312
0 9 73628
7 6 73645
5 3 73892
0 5 74004
4 1 74430
5 3 74432
0 5 74448
4 1 74514
9 5 74524
0 6 74657
4 1 74703
6 4 74776
8 4 74945
0 7 74957
0 6 74971
2 1 74987
5 1 75039
6 5 75169
0 7 75288
9 2 75517
0 7 75581
3 2 75606
0 9 75834
0 9 75924
0 2 76046
0 2 76158
0 9 76176
0 4 76209
0 9 76418
0 2 76452
0 5 76587
0 1 76680
6 3 76737
0 9 76966
4 3 77411
0 6 77458
3 1 77835
0 8 78040
9 3 78061
8 3 78116
0 1 78149
0 6 78333
0 5 78428
0 8 78628
7 1 78872
0 9 78889
0 2 78965
0 4 78975
0 4 79017
0 6 79117
0 1 79205
0 7 79446
6 5 79478
4 3 79550
2 1 79599
0 5 79844
7 1 79902
0 2 79998
0 7 80041
0 3 80243
0 6 80297
5 4 80388
0 6 80403
0 5 80500
7 1 80690
3 1 81043
0 6 81133
0 7 81637
0 7 81639
0 6 81686
0 5 81751
0 3 81765
0 2 82084
0 7 82138
0 8 82286
3 2 82398
0 5 82606
8 7 82649
6 3 82680
0 3 82706
0 9 82834
0 2 82876
0 1 82992
3 1 83074
6 5 83088
8 5 83170
6 1 83509
5 1 83603
7 2 83620
9 7 83824
7 2 83856
9 1 83946
7 2 83970
5 4 84030
7 1 84125
3 2 84325
4 3 84574
2 1 84721
3 1 84722
7 1 84762
7 2 84829
4 2 85145
2 1 85194
6 2 85230
8 3 85324
3 2 85406
3 2 85483
5 2 85560
8 7 85585
7 4 85644
5 1 85659
8 6 85970
6 2 85985
5 2 85996
5 2 86119
0 1 86399
