10 1
0 7 5020
4 2 5079
0 6 5086
9 3 5104
0 1 5183
7 5 5240
4 2 5250
6 2 5255
0 3 5287
0 1 5290
0 4 5322
0 2 5387
0 6 5433
0 7 5441
0 3 5443
0 2 5448
0 3 5497
0 8 5528
5 4 5547
0 6 5586
2 1 5593
2 1 5620
9 2 5650
0 1 5656
6 1 5671
0 4 5718
0 4 5753
5 1 5768
0 4 5828
0 6 5839
3 2 5886
9 5 5903
9 2 5909
0 1 5916
0 1 5922
0 2 5936
0 5 5937
9 3 5946
4 1 5978
0 7 6012
0 9 6017
7 6 6044
9 3 6046
8 4 6047
0 8 6110
0 4 6128
0 9 6164
0 9 6228
0 3 6287
5 4 6349
0 7 6351
0 8 6352
0 5 6391
0 1 6421
0 6 6447
0 5 6448
6 3 6452
0 3 6458
0 4 6485
6 5 6508
0 1 6520
0 2 6548
0 7 6601
3 2 6667
2 1 6674
2 1 6687
7 1 6702
0 5 6725
0 9 6751
8 2 6791
0 7 6812
8 4 6833
0 7 6867
0 1 6869
0 4 6894
2 1 6953
2 1 6971
7 6 7004
5 4 7021
8 7 7066
0 8 7069
6 4 7082
0 2 7137
0 3 7185
0 4 7187
0 5 7196
0 1 7269
0 3 7311
0 3 7325
4 2 7342
0 8 7343
3 1 7359
0 4 7406
0 6 7427
0 1 7449
6 5 7463
0 7 7494
7 5 7499
9 1 7594
0 8 7627
0 5 7687
0 8 7721
0 1 7726
8 4 7736
2 1 7768
4 1 7781
2 1 7805
0 7 7810
0 1 7816
2 1 7819
0 4 7831
7 2 7836
0 2 7868
0 9 7926
0 8 7945
6 4 7988
0 5 8038
2 1 8071
0 8 8104
0 1 8107
7 3 8121
6 5 8143
9 5 8174
0 4 8294
0 2 8296
0 9 8328
0 9 8332
8 3 8478
0 2 8497
6 1 8509
0 1 8511
0 9 8514
0 7 8583
0 8 8608
4 3 8644
0 6 8657
6 4 8680
0 2 8691
0 3 8702
5 3 8719
0 4 8731
0 8 8790
7 6 8806
9 4 8816
3 1 8829
0 4 8831
8 1 8870
8 6 8895
7 5 8932
0 6 8943
8 5 8950
9 1 8961
0 6 9013
0 4 9059
0 2 9107
0 4 9124
3 2 9129
0 4 9149
3 2 9174
0 1 9189
0 1 9283
7 2 9364
7 6 9374
0 2 9441
0 8 9474
0 1 9504
8 2 9553
0 6 9598
9 3 9615
0 6 9618
0 7 9621
0 3 9674
4 1 9695
8 2 9697
0 8 9765
0 9 9826
0 6 9844
8 6 9858
0 8 9955
7 6 9968
7 3 9981
3 1 10015
9 2 10096
0 9 10109
3 2 10112
7 1 10117
0 8 10134
0 2 10250
0 2 10258
0 6 10263
0 8 10299
0 2 10331
0 6 10348
3 2 10358
0 4 10384
0 9 10396
2 1 10404
0 7 10455
2 1 10465
0 9 10472
0 5 10503
6 3 10653
0 3 10672
2 1 10682
0 1 10722
7 2 10731
0 8 10744
9 6 10756
0 3 10758
0 7 10787
0 1 10810
0 1 10822
7 2 10858
4 3 10875
9 3 10920
0 6 10927
7 4 10936
0 8 10949
0 5 10961
0 4 10970
0 5 10976
0 2 11046
0 6 11083
0 6 11182
0 1 11192
0 4 11193
7 2 11194
6 1 11197
0 6 11245
0 3 11261
9 4 11266
3 1 11293
0 8 11306
0 6 11312
0 2 11315
0 4 11334
0 9 11368
2 1 11376
2 1 11381
0 6 11434
2 1 11436
0 8 11467
0 3 11484
4 1 11485
0 5 11493
0 1 11530
0 9 11564
0 3 11582
0 1 11592
3 2 11613
3 2 11620
3 1 11632
9 1 11766
0 6 11797
9 7 11830
9 6 11873
0 9 11938
3 1 11973
2 1 12032
4 1 12059
0 3 12074
7 5 12080
8 3 12113
0 7 12119
8 1 12133
0 6 12141
7 6 12155
0 8 12157
5 1 12189
7 2 12199
0 9 12221
6 2 12275
9 6 12330
0 2 12335
9 8 12375
7 1 12381
5 2 12390
0 4 12402
4 3 12407
4 1 12457
3 2 12475
0 9 12501
0 2 12503
0 4 12524
6 4 12619
0 8 12623
8 3 12637
0 9 12674
0 8 12714
3 2 12748
9 4 12861
5 2 12906
0 5 12995
0 9 13012
8 6 13015
0 2 13038
0 3 13086
8 5 13087
0 6 13107
4 2 13144
0 7 13152
0 5 13169
0 2 13188
0 3 13230
7 6 13241
0 3 13255
0 5 13261
3 1 13263
6 3 13265
0 4 13267
0 7 13287
0 2 13339
9 4 13342
9 8 13386
0 6 13407
0 9 13423
0 2 13440
0 6 13445
8 7 13451
9 2 13462
3 1 13471
0 9 13477
0 4 13484
0 1 13489
0 8 13496
9 8 13508
0 7 13514
7 4 13527
7 3 13535
0 1 13549
0 8 13557
0 4 13568
0 6 13592
9 5 13673
9 8 13698
0 1 13703
0 9 13716
0 8 13734
8 6 13767
0 3 13808
0 9 13942
8 4 13995
5 2 14005
0 7 14030
0 1 14046
9 4 14081
0 1 14127
9 1 14128
0 6 14137
0 5 14176
6 2 14206
0 9 14223
0 4 14242
4 2 14284
7 6 14337
6 3 14400
6 2 14405
0 5 14427
3 1 14432
0 4 14444
9 2 14480
0 8 14559
0 4 14561
7 6 14607
0 7 14686
5 2 14730
9 3 14744
9 1 14810
0 5 14820
4 3 14822
6 1 14913
8 5 14920
0 3 14929
0 5 14968
0 7 14975
0 2 15016
0 3 15046
3 2 15178
0 1 15206
0 5 15247
6 5 15256
7 3 15263
0 1 15274
0 6 15282
7 3 15290
7 5 15301
0 2 15329
0 2 15429
0 2 15447
0 4 15450
0 7 15461
0 2 15546
5 3 15557
0 4 15589
8 3 15611
0 3 15612
0 5 15614
9 7 15619
0 7 15620
0 9 15629
4 3 15633
5 1 15642
0 5 15666
4 3 15676
0 3 15728
0 5 15766
5 4 15834
7 5 15868
3 1 15870
9 5 15888
0 8 15906
2 1 15946
0 3 15956
4 1 15957
0 1 15958
5 2 15960
4 3 15972
0 5 16006
9 3 16055
9 2 16133
0 5 16154
4 2 16180
0 8 16184
0 4 16233
0 9 16286
0 3 16329
0 2 16387
7 5 16398
0 9 16402
0 4 16438
8 1 16440
6 2 16451
0 8 16466
5 4 16487
7 5 16499
0 9 16503
6 5 16507
2 1 16535
8 1 16559
0 5 16566
0 6 16615
7 6 16650
0 2 16657
0 8 16691
8 4 16897
7 4 16906
0 7 16910
7 4 16971
0 2 16988
0 2 17038
2 1 17039
0 9 17052
0 6 17095
2 1 17106
5 3 17117
6 5 17143
0 4 17198
3 2 17200
0 2 17202
9 4 17205
0 1 17255
0 5 17292
0 5 17293
0 9 17307
3 2 17308
0 4 17397
5 4 17442
9 8 17445
7 6 17472
0 1 17479
5 3 17485
9 6 17544
0 8 17564
0 3 17636
7 1 17670
0 9 17736
0 5 17773
0 8 17795
0 7 17846
0 2 17881
7 3 17903
2 1 17904
8 6 17922
8 2 17977
7 2 18007
0 1 18017
0 3 18028
0 6 18046
0 4 18052
0 2 18100
0 6 18164
0 9 18170
9 7 18192
4 3 18213
0 3 18215
0 2 18250
8 2 18330
4 3 18411
6 3 18441
0 7 18499
0 6 18512
4 2 18520
0 6 18545
2 1 18546
0 6 18547
0 6 18550
6 5 18582
0 5 18587
0 8 18611
0 2 18622
0 8 18627
0 2 18679
6 3 18752
0 3 18783
0 4 18826
8 6 18835
0 7 18848
6 2 18883
6 5 18891
0 6 18904
5 4 18907
0 2 18968
0 8 18969
5 2 19005
8 4 19021
9 5 19038
4 3 19059
3 1 19116
0 7 19136
2 1 19137
7 4 19161
8 3 19168
0 8 19218
0 7 19283
0 4 19290
7 3 19335
0 5 19414
0 6 19466
0 7 19479
0 4 19509
0 4 19539
6 1 19594
0 1 19615
0 2 19617
8 4 19711
0 7 19732
0 1 19763
7 6 19770
0 3 19771
0 8 19798
6 5 19826
0 1 19830
2 1 19844
0 4 19855
0 2 19922
0 7 19926
0 5 19950
0 3 20084
6 3 20087
0 2 20122
0 3 20187
9 8 20212
0 1 20213
0 7 20270
9 6 20358
0 9 20382
0 5 20412
5 2 20430
0 8 20432
0 4 20559
5 4 20567
4 3 20596
0 3 20600
0 1 20615
0 5 20623
0 7 20675
2 1 20717
0 5 20793
0 3 20814
7 6 20832
0 7 20866
0 4 20874
2 1 20895
3 2 20926
6 3 20950
0 6 20951
6 4 20967
0 3 20977
0 2 21000
3 1 21001
9 3 21013
0 7 21025
0 8 21049
0 3 21111
0 4 21121
3 2 21128
0 7 21133
0 7 21170
0 1 21187
9 6 21191
0 1 21201
0 9 21263
0 2 21274
4 3 21304
4 3 21372
0 6 21389
0 9 21411
5 3 21427
0 7 21433
3 2 21472
5 2 21508
7 4 21550
0 5 21561
5 2 21623
0 2 21627
0 4 21678
2 1 21697
0 6 21698
4 2 21716
0 1 21812
9 3 21829
0 6 21847
0 2 21856
2 1 21905
0 3 21919
0 7 21940
0 5 21962
0 9 21977
4 2 21994
4 1 22065
6 1 22087
0 1 22113
5 1 22118
3 2 22146
0 3 22151
3 1 22238
3 1 22288
0 8 22353
0 6 22391
9 6 22401
0 3 22402
0 7 22441
9 2 22483
0 1 22491
0 3 22500
0 3 22509
0 1 22512
6 5 22518
3 2 22525
4 1 22544
8 6 22557
0 6 22571
6 5 22585
0 3 22666
0 4 22675
0 2 22750
0 5 22783
8 3 22828
7 4 22840
0 5 22841
0 2 22887
8 1 22901
0 7 22963
3 1 22981
9 7 22983
6 2 22995
6 3 23023
2 1 23028
3 2 23069
0 2 23148
0 6 23192
9 5 23195
7 4 23229
0 7 23314
5 1 23368
0 7 23394
9 2 23410
9 8 23440
0 6 23448
6 5 23462
7 6 23467
7 1 23486
0 5 23495
8 2 23522
3 1 23544
0 3 23549
0 3 23754
7 6 23773
0 2 23819
0 7 23837
6 4 23852
0 4 23871
7 5 23902
0 5 23909
0 4 23915
5 3 23949
0 8 23963
5 1 23972
0 4 24061
0 7 24113
6 1 24116
8 5 24133
0 3 24181
4 1 24195
0 7 24196
0 8 24199
0 8 24241
0 5 24253
0 7 24268
2 1 24285
0 8 24297
0 5 24298
4 3 24305
0 3 24408
5 4 24424
7 3 24440
0 7 24449
7 3 24555
0 4 24586
6 4 24629
0 1 24633
3 2 24667
7 6 24688
0 1 24694
0 2 24695
0 3 24715
4 2 24717
0 5 24787
0 6 24801
9 7 24834
0 4 24852
4 2 24854
6 4 24865
9 4 24880
3 2 24894
0 7 24908
0 4 24923
0 6 24937
7 3 24984
0 7 25001
0 2 25002
0 1 25016
6 3 25139
6 4 25227
0 7 25255
0 4 25257
0 7 25260
0 5 25309
0 5 25363
3 1 25367
9 8 25380
0 2 25506
0 2 25522
7 6 25525
0 4 25530
0 8 25569
5 3 25585
4 2 25597
0 9 25627
0 6 25709
0 5 25751
7 1 25752
0 8 25795
7 3 25807
8 4 25809
3 2 25832
0 4 25881
4 3 25891
4 3 25997
8 4 26024
0 6 26032
0 2 26096
7 6 26118
0 7 26249
6 1 26251
8 2 26265
0 4 26339
0 7 26350
4 1 26379
0 7 26402
0 8 26405
0 9 26446
0 9 26449
0 5 26511
5 3 26517
0 1 26534
0 9 26552
0 9 26554
0 6 26563
4 2 26568
9 7 26621
0 1 26636
7 1 26678
5 1 26719
7 1 26736
8 3 26775
0 5 26776
0 1 26818
0 9 26852
4 2 26866
0 6 26911
9 7 26949
0 7 26976
6 1 26991
4 2 27012
8 2 27057
0 3 27109
0 6 27113
3 1 27124
0 6 27139
3 2 27158
4 1 27194
0 9 27227
0 7 27229
4 1 27232
0 3 27242
0 5 27249
0 4 27259
0 2 27262
6 1 27263
0 7 27274
0 5 27281
3 1 27313
0 8 27391
5 1 27406
0 5 27421
0 8 27428
7 4 27444
0 1 27449
8 1 27581
0 3 27608
4 3 27614
0 9 27642
0 4 27658
0 4 27675
0 7 27685
0 4 27699
8 5 27743
0 8 27767
0 3 27778
3 1 27788
0 8 27822
7 5 27833
0 2 27852
8 2 27857
6 4 28010
5 2 28016
0 7 28022
4 2 28063
0 7 28115
0 5 28128
0 5 28132
0 6 28143
8 2 28150
7 1 28166
6 3 28188
7 4 28195
0 1 28208
7 2 28210
9 8 28221
0 2 28263
8 4 28276
9 2 28299
7 1 28319
5 3 28325
6 4 28336
0 1 28404
5 3 28414
5 3 28513
0 9 28530
7 4 28540
8 7 28571
0 9 28648
0 9 28689
0 9 28745
2 1 28769
8 4 28776
0 3 28785
0 8 28802
0 7 28886
8 3 28902
0 2 28941
0 5 28960
8 2 28966
0 5 28992
0 5 29013
7 2 29021
0 5 29043
0 1 29074
0 3 29078
8 4 29194
0 8 29225
9 7 29255
0 4 29285
9 3 29349
0 1 29412
7 6 29415
0 5 29497
9 8 29507
5 4 29514
2 1 29520
0 7 29552
5 2 29558
8 4 29583
0 9 29596
8 1 29639
0 9 29661
0 4 29678
0 1 29687
0 9 29714
2 1 29718
8 6 29723
0 5 29859
5 1 29876
0 6 29914
8 6 29927
6 2 29939
8 3 29952
7 2 29960
0 4 30003
0 5 30067
0 7 30074
0 6 30193
3 1 30237
0 2 30251
0 4 30266
0 7 30275
4 1 30324
0 5 30332
0 1 30343
7 4 30366
6 3 30377
2 1 30397
0 7 30399
0 7 30408
0 7 30438
0 4 30457
3 2 30482
4 1 30508
8 6 30513
8 7 30533
0 6 30562
0 3 30652
0 2 30668
0 7 30710
0 7 30746
5 2 30776
0 4 30792
0 9 30796
0 8 30809
5 1 30840
0 9 30841
2 1 30864
8 6 30937
6 2 30983
0 7 30999
0 3 31038
0 7 31253
8 1 31298
0 1 31306
0 2 31316
5 1 31435
0 4 31461
4 3 31537
0 6 31541
0 1 31570
0 3 31607
4 3 31623
0 1 31625
0 8 31695
8 2 31717
8 2 31766
0 9 31803
3 1 31805
2 1 31807
0 8 31821
0 7 31867
4 2 31902
0 8 31941
9 4 31951
0 7 31958
0 9 31967
9 5 31996
8 3 32001
4 1 32012
0 6 32021
0 5 32027
0 2 32054
0 3 32093
0 4 32112
3 1 32122
5 3 32208
0 6 32237
0 9 32251
0 2 32281
4 2 32287
0 5 32367
6 4 32431
0 7 32442
8 2 32458
0 3 32471
0 6 32506
4 2 32558
7 4 32579
6 4 32663
4 2 32687
0 2 32773
6 5 32826
9 1 32951
9 5 32954
0 6 32980
8 4 33042
0 2 33067
0 8 33068
0 2 33117
7 4 33127
0 9 33136
0 8 33164
0 5 33200
0 7 33209
0 4 33244
5 3 33255
7 3 33262
0 1 33287
0 7 33333
0 5 33335
0 2 33412
0 9 33453
0 7 33470
5 2 33472
0 7 33479
8 1 33521
0 2 33528
6 4 33568
7 2 33647
5 3 33656
5 2 33678
0 4 33715
0 1 33783
0 7 33789
0 2 33831
0 1 33843
0 9 33865
0 9 33916
3 2 33974
0 4 34014
4 1 34017
7 2 34041
6 1 34042
4 3 34070
6 5 34097
0 5 34103
0 2 34110
6 1 34131
2 1 34141
0 7 34160
0 9 34186
5 4 34196
4 2 34274
0 9 34334
0 4 34338
7 2 34350
0 4 34393
0 1 34411
0 4 34416
4 1 34418
0 6 34424
0 1 34462
0 6 34525
3 1 34601
0 8 34617
6 4 34628
0 1 34659
7 1 34680
0 3 34747
7 3 34799
0 3 34881
0 6 34901
0 4 34914
7 3 34956
0 7 34985
5 2 35029
4 2 35040
0 2 35054
6 5 35080
0 9 35103
0 7 35166
0 2 35172
3 1 35175
0 8 35203
5 1 35275
0 4 35279
9 3 35337
2 1 35399
0 9 35447
0 4 35467
0 7 35490
5 1 35513
4 2 35545
0 6 35574
0 2 35584
0 1 35590
0 2 35636
9 6 35677
0 3 35681
0 6 35690
5 3 35754
0 2 35766
0 5 35776
8 1 35798
0 7 35801
4 3 35833
3 1 35866
0 6 35876
0 8 35941
2 1 35982
8 3 36003
7 1 36014
0 4 36019
3 1 36049
0 8 36062
3 1 36114
8 3 36115
0 3 36161
0 1 36169
6 3 36177
9 1 36178
0 1 36179
0 2 36231
8 1 36232
0 9 36239
7 3 36254
2 1 36256
0 2 36277
8 6 36305
0 4 36307
0 4 36312
7 4 36325
0 5 36335
0 2 36397
0 3 36400
0 2 36528
9 7 36539
0 5 36554
4 1 36570
0 3 36578
5 1 36579
0 1 36595
0 7 36596
0 8 36625
6 4 36656
0 9 36660
0 4 36675
0 6 36697
0 7 36733
6 5 36738
6 3 36755
0 8 36771
0 3 36782
4 1 36811
4 1 36863
0 3 36867
8 3 36872
4 1 36939
8 6 36970
0 5 37051
0 1 37121
3 1 37158
2 1 37171
5 2 37205
0 1 37248
4 1 37289
0 6 37298
8 4 37331
0 2 37354
5 3 37356
2 1 37360
0 7 37457
0 9 37505
0 5 37558
0 8 37567
0 7 37615
0 9 37624
0 4 37681
8 1 37718
0 1 37741
0 1 37746
3 1 37767
0 8 37786
0 6 37893
0 6 37909
7 4 37942
0 5 37965
0 1 37974
4 2 37997
0 6 38022
0 9 38023
5 3 38113
0 9 38123
7 1 38148
0 4 38278
0 9 38300
0 2 38457
2 1 38461
2 1 38511
0 2 38536
0 2 38545
0 7 38627
4 3 38644
0 6 38646
0 5 38669
0 1 38766
0 9 38776
0 6 38869
8 3 38871
5 1 38938
0 4 38974
6 4 39028
0 5 39032
0 3 39044
0 2 39053
6 1 39090
0 6 39101
3 1 39104
8 1 39106
0 8 39327
3 2 39360
0 9 39373
0 9 39377
0 8 39388
0 9 39412
0 8 39422
9 3 39493
0 3 39504
5 1 39507
9 7 39544
0 2 39599
8 7 39630
7 1 39639
0 1 39673
0 6 39696
8 1 39720
3 2 39761
0 2 39806
7 4 39807
8 3 39827
0 5 39860
6 1 39865
9 3 39880
5 1 39908
0 5 39990
0 3 39994
8 3 39998
0 9 40002
0 1 40020
9 1 40045
0 2 40048
6 1 40068
3 2 40071
0 4 40079
8 3 40114
0 3 40205
6 4 40250
5 2 40268
0 1 40328
0 7 40337
0 7 40340
0 7 40350
0 2 40365
5 3 40381
9 2 40473
0 1 40495
0 7 40591
0 9 40644
0 7 40647
0 4 40671
8 5 40712
0 7 40716
5 3 40738
5 2 40742
0 2 40820
0 5 40859
0 4 40875
0 4 40907
0 4 40940
9 4 41081
7 1 41103
0 3 41125
0 9 41166
0 8 41178
5 2 41186
0 5 41200
0 1 41265
7 2 41273
6 3 41283
0 1 41363
0 5 41364
0 1 41379
7 5 41438
0 5 41440
4 3 41498
0 9 41499
0 8 41562
0 9 41619
0 3 41660
0 1 41692
2 1 41732
9 2 41761
0 6 41770
0 7 41776
4 3 41803
0 4 41811
6 2 41821
6 3 41874
0 3 41886
0 9 41899
0 9 41908
0 8 41916
0 2 41937
0 8 41941
0 9 41975
0 6 42022
0 3 42223
6 3 42227
0 6 42272
0 4 42311
8 3 42322
0 5 42355
0 9 42389
6 4 42423
4 1 42430
0 2 42447
4 1 42455
7 1 42467
0 1 42488
0 7 42513
0 3 42522
0 6 42524
9 1 42530
0 7 42550
0 2 42556
0 4 42645
0 6 42684
0 9 42725
0 7 42743
0 3 42745
0 4 42751
7 5 42759
0 1 42848
0 2 42856
0 3 42883
0 3 42895
0 3 42915
4 3 42967
0 2 42970
2 1 43006
0 6 43011
4 1 43021
8 5 43050
4 1 43074
9 2 43107
0 3 43122
5 3 43154
0 2 43157
0 8 43209
0 8 43212
6 1 43264
0 1 43278
6 1 43393
5 4 43428
3 1 43463
0 7 43534
0 1 43638
2 1 43645
9 4 43658
0 6 43726
0 2 43737
0 8 43760
6 2 43852
0 9 43857
0 7 43910
3 2 43981
0 3 44007
0 1 44056
2 1 44108
0 8 44132
8 6 44144
0 1 44155
0 1 44157
0 8 44167
0 1 44198
6 5 44214
4 3 44228
0 9 44246
3 1 44305
5 4 44375
0 4 44415
6 5 44453
0 4 44482
6 2 44552
0 2 44554
8 4 44557
0 4 44577
0 6 44585
0 5 44591
7 2 44611
7 2 44633
0 6 44636
4 3 44653
5 3 44717
0 2 44720
0 2 44745
0 9 44749
0 4 44769
0 7 44783
0 8 44820
0 9 44836
0 6 44884
3 1 44914
0 5 44918
0 5 44965
0 9 44969
7 1 44989
0 9 45032
0 1 45049
3 2 45117
5 2 45138
0 9 45184
0 6 45199
3 2 45207
0 4 45243
7 3 45255
2 1 45274
0 9 45292
7 6 45293
0 2 45319
6 2 45343
0 8 45358
0 9 45416
4 1 45427
0 9 45447
0 7 45506
0 7 45546
8 1 45547
4 3 45575
0 1 45593
0 8 45609
5 3 45646
6 1 45689
6 4 45732
8 2 45754
5 1 45765
0 5 45778
0 9 45817
0 4 45930
6 4 45932
0 9 45961
0 5 45993
0 6 46034
0 2 46073
0 4 46097
0 4 46102
0 3 46112
6 5 46127
0 5 46134
0 8 46171
0 6 46175
2 1 46177
4 1 46192
0 9 46197
0 2 46216
8 2 46233
0 7 46256
0 5 46284
4 1 46346
3 1 46450
0 4 46455
0 1 46465
9 6 46474
0 2 46512
0 6 46585
0 6 46618
9 8 46628
2 1 46643
5 2 46652
7 2 46661
0 3 46789
0 9 46795
0 7 46829
8 2 46842
8 7 46862
0 2 46925
0 2 46940
9 3 46949
0 7 47030
0 8 47048
0 8 47050
8 2 47057
0 6 47062
0 7 47079
0 2 47089
0 7 47134
0 9 47145
0 8 47155
7 1 47164
0 2 47177
2 1 47187
0 1 47194
0 1 47199
0 9 47200
0 9 47213
9 6 47215
0 9 47256
0 7 47283
0 3 47289
0 7 47313
0 7 47315
3 1 47320
7 1 47328
4 2 47352
4 2 47378
8 2 47448
0 7 47465
7 6 47495
0 6 47528
0 1 47578
0 2 47583
0 6 47602
6 3 47607
0 6 47615
7 4 47635
0 4 47636
3 1 47685
2 1 47767
6 3 47785
0 8 47788
5 2 47821
8 1 47847
4 1 47854
3 2 47923
3 1 47931
0 5 47934
0 5 47945
5 4 47976
0 7 48006
7 1 48050
5 1 48099
7 1 48116
5 1 48117
0 1 48127
6 4 48152
0 7 48231
0 1 48242
0 6 48254
0 5 48258
0 8 48343
2 1 48345
0 2 48351
7 6 48355
0 8 48384
6 1 48391
8 6 48393
8 7 48411
7 4 48427
0 5 48465
0 5 48494
4 1 48515
3 2 48559
0 9 48601
4 3 48619
0 7 48699
0 5 48743
0 8 48788
0 9 48796
0 8 48938
0 7 48944
0 2 49001
0 9 49056
3 2 49066
5 1 49080
6 1 49159
0 8 49177
0 3 49236
0 6 49262
0 1 49325
0 3 49372
7 6 49373
0 3 49374
0 6 49380
0 4 49403
7 1 49461
0 9 49493
0 5 49497
0 4 49498
0 6 49536
0 5 49592
0 4 49606
9 3 49634
9 8 49641
6 3 49677
0 7 49686
3 1 49693
6 4 49694
0 7 49743
0 9 49744
0 7 49745
5 2 49770
0 1 49815
6 2 49892
4 1 49941
0 3 49969
0 8 49985
0 3 50039
5 1 50045
0 7 50082
7 5 50101
0 9 50149
0 9 50184
0 9 50210
4 2 50247
8 7 50248
4 2 50287
0 2 50357
0 7 50366
8 6 50391
5 1 50410
0 6 50420
0 3 50441
8 4 50442
9 5 50450
0 7 50476
0 3 50478
0 6 50494
8 7 50537
9 4 50543
4 3 50551
0 7 50557
7 5 50571
4 1 50633
3 2 50661
8 2 50721
0 8 50728
0 3 50732
6 2 50767
6 3 50768
0 5 50791
0 5 50822
0 5 50837
0 9 50838
7 2 50852
0 5 50866
0 3 50925
7 5 51007
5 2 51124
4 3 51132
0 7 51141
3 2 51205
6 3 51271
9 7 51274
2 1 51366
2 1 51469
0 4 51503
9 7 51561
0 8 51602
0 9 51668
2 1 51730
5 1 51742
6 2 51750
0 6 51756
0 2 51800
0 4 51810
0 7 51816
3 1 51832
0 5 51877
0 9 51917
0 8 51936
0 6 51955
7 3 51969
2 1 51976
4 3 52041
9 6 52105
0 5 52106
0 8 52107
8 2 52109
0 8 52110
0 6 52114
6 1 52144
5 3 52175
0 3 52191
4 1 52196
0 7 52201
9 5 52247
9 3 52278
4 1 52299
0 4 52328
0 1 52353
5 2 52372
8 5 52417
0 4 52454
0 9 52470
0 7 52522
0 2 52567
0 1 52570
4 1 52675
9 2 52679
6 1 52700
0 1 52756
0 6 52860
4 2 52905
4 1 52927
0 3 52947
0 3 53058
3 2 53067
3 1 53070
8 1 53129
0 3 53176
0 6 53216
4 2 53232
0 1 53274
0 1 53311
5 4 53363
6 2 53369
0 4 53391
0 7 53396
2 1 53440
2 1 53460
0 9 53463
8 6 53508
3 1 53527
8 1 53533
6 3 53535
0 1 53617
0 8 53624
8 1 53684
5 1 53690
0 1 53711
0 9 53714
9 4 53734
7 4 53748
8 5 53764
0 5 53782
0 4 53846
9 2 53861
0 5 53868
4 3 53885
0 6 53947
0 7 54044
0 7 54090
0 6 54095
6 4 54101
9 3 54142
0 6 54145
0 6 54177
0 6 54191
0 6 54241
0 4 54299
6 5 54316
0 1 54322
0 6 54363
9 5 54410
0 9 54414
0 7 54416
9 2 54426
0 6 54481
0 4 54499
0 7 54500
6 4 54547
9 8 54563
0 3 54601
0 6 54635
0 4 54637
7 2 54731
0 9 54751
0 1 54762
0 6 54795
0 8 54850
5 3 54862
0 8 54864
0 1 54892
4 2 54899
0 8 54929
0 1 54932
0 9 54981
0 6 54989
0 8 55003
0 8 55021
0 8 55037
0 2 55055
0 7 55166
9 3 55168
0 1 55204
9 5 55239
0 5 55254
0 1 55263
7 3 55282
0 6 55292
0 7 55352
8 5 55357
0 5 55383
0 4 55404
0 6 55418
0 3 55468
8 4 55492
0 3 55493
0 5 55547
7 2 55556
6 3 55579
5 2 55610
0 8 55612
8 2 55662
4 2 55684
3 1 55687
0 1 55698
0 7 55816
0 8 55821
8 4 55857
0 3 55890
6 4 55916
8 4 55925
0 3 56030
0 2 56045
0 9 56100
5 1 56111
9 8 56117
0 5 56133
0 5 56151
0 1 56154
0 8 56159
3 2 56167
0 7 56222
0 6 56305
5 3 56378
0 2 56401
0 1 56437
0 1 56449
0 5 56456
0 5 56564
0 1 56572
5 4 56582
0 1 56621
0 1 56679
0 8 56714
