15 1
10 9 82757
8 3 82774
0 10 82804
10 1 82823
7 5 82840
2 1 82917
6 3 82961
6 3 83104
7 6 83190
10 9 83218
6 4 83229
12 4 83279
11 1 83285
5 4 83301
10 6 83362
11 2 83405
11 9 83447
11 5 83701
11 7 83835
8 5 83865
2 1 83954
12 4 83990
11 10 84019
5 1 84036
7 4 84046
12 7 84055
12 7 84098
4 2 84119
7 6 84136
4 1 84172
8 7 84211
11 10 84360
12 7 84366
6 5 84522
6 2 84632
6 2 84751
8 2 84825
5 4 84980
14 7 85089
10 2 85172
14 7 85189
6 5 85466
6 5 85751
10 2 85754
11 1 85778
3 2 85808
2 1 85814
5 4 85816
9 3 85832
3 1 86024
7 6 86025
6 3 86066
6 1 86087
3 1 86172
11 5 86242
0 1 86399
