11 1
4 2 25751
4 3 25776
4 1 25877
0 8 26039
0 6 26079
9 5 26080
0 2 26306
6 4 26405
0 5 26811
0 10 26927
0 3 27075
0 5 27174
6 1 27202
8 1 27442
0 1 27502
4 2 27504
0 8 27593
0 10 27647
0 10 27737
3 2 27745
2 1 27991
6 2 28024
5 2 28034
8 5 28058
2 1 28204
0 5 28501
0 5 28544
0 1 28606
0 2 28711
9 5 28782
9 3 28792
0 6 28834
0 3 29107
0 9 29229
2 1 29453
0 9 29485
0 7 29590
5 3 29798
0 2 29844
0 10 29953
9 8 29977
9 2 29992
0 7 30015
9 4 30113
0 8 30131
0 4 30170
8 7 30317
0 3 30404
8 7 30440
0 2 30528
7 3 30598
5 2 30613
0 3 30789
0 2 30856
9 1 31031
9 6 31267
0 1 31326
3 1 31442
0 3 31581
3 1 31644
4 2 31806
0 6 31829
0 4 31838
9 8 31891
0 9 31990
6 1 32123
0 5 32187
8 5 32220
0 10 32285
5 3 32298
0 6 32404
10 7 32477
0 4 32553
0 10 32602
6 4 32692
7 2 32847
0 6 33034
2 1 33201
10 2 33204
2 1 33303
0 10 33362
0 1 33379
10 9 33431
4 2 33436
8 2 33487
0 2 33591
3 1 33702
8 6 33780
8 6 33908
0 2 33937
0 5 33974
0 6 34052
2 1 34056
8 6 34129
0 2 34277
0 10 34298
8 6 34315
0 4 34415
2 1 34421
8 6 34447
0 2 34497
10 1 34624
8 5 35053
4 1 35054
0 10 35248
0 3 35373
0 4 35637
0 10 35649
0 2 35701
0 5 36075
0 4 36198
0 6 36210
0 5 36318
0 3 36355
0 9 36472
0 5 36494
0 5 36642
0 5 36781
0 6 36803
0 5 37108
3 2 37169
0 5 37209
0 4 37240
0 10 37272
0 9 37488
0 10 37524
0 8 37559
0 1 37634
0 3 37655
8 4 37688
0 9 37915
0 10 38056
0 7 38084
0 5 38380
5 3 38442
5 3 38443
0 1 38492
10 2 38507
6 1 38551
5 1 38905
9 3 38917
0 1 39069
10 4 39135
7 1 39362
0 7 39435
7 3 39572
0 10 39596
0 10 39669
0 8 39702
0 1 39738
0 8 39814
5 3 39887
6 4 39906
3 1 39977
0 1 40017
10 8 40023
0 4 40115
9 4 40254
0 6 40326
6 2 40428
2 1 40510
10 1 40668
2 1 40729
0 4 40851
0 7 40900
5 1 40947
9 8 41004
5 3 41226
7 4 41265
2 1 41408
0 1 41487
0 8 41563
0 4 41626
2 1 41823
5 2 41927
0 6 41968
0 4 42048
0 2 42093
9 2 42182
7 4 42287
8 6 42309
0 7 42404
0 5 42419
9 3 42537
0 3 42702
7 1 42732
0 7 42838
0 6 42915
0 5 43034
8 5 43352
4 1 43405
0 9 43627
5 1 43636
8 3 43683
9 4 43725
0 10 43856
0 2 44089
0 4 44236
0 4 44322
0 9 44468
0 3 44596
2 1 44615
6 1 44681
0 7 44702
4 2 44724
0 2 44967
0 2 44996
0 8 45167
0 4 45357
7 3 45476
0 7 45567
5 1 45611
4 3 45696
0 8 45823
5 1 45853
0 7 45904
0 5 46033
0 9 46386
10 7 46390
0 10 46415
8 5 46535
8 6 46581
0 7 46822
8 1 46958
5 2 47107
6 3 47142
0 6 47186
4 1 47285
7 5 47394
0 6 47496
0 9 47812
4 2 47890
0 2 48187
0 3 48274
7 2 48354
0 4 48419
0 6 48444
4 1 48511
4 3 48563
9 7 48658
0 6 48736
0 10 48872
0 2 48913
3 2 48999
0 5 49007
10 2 49057
10 7 49110
0 6 49127
0 8 49192
0 7 49198
3 1 49257
0 10 49291
9 2 49383
0 7 49481
3 1 49551
5 1 49672
8 7 49891
0 5 50063
0 10 50209
0 2 50410
6 2 50428
10 7 50471
0 9 50726
0 3 50752
8 2 50843
0 3 50859
0 2 50978
0 5 50992
0 3 51009
0 8 51026
0 6 51137
0 2 51318
7 3 51374
10 2 51410
9 1 51430
0 6 51520
0 10 51526
0 6 51602
0 6 51647
4 3 51671
6 2 51824
0 8 51897
6 4 51963
8 4 52074
0 8 52138
0 6 52330
0 6 52332
0 4 52475
0 7 52548
3 2 52579
6 3 52717
0 3 52832
0 9 52902
0 10 52959
7 5 52978
8 4 52995
0 7 53033
0 7 53262
4 3 53517
10 6 53518
0 9 53563
0 9 53573
10 9 53605
9 2 53761
0 8 53950
0 10 53961
0 10 53971
0 9 53982
0 2 54021
0 5 54290
3 1 54322
8 6 54392
0 4 54565
3 2 54595
6 5 54612
7 4 54667
0 2 54674
0 4 54763
7 3 54783
10 3 54905
0 7 54929
5 2 54992
0 4 55158
4 3 55166
0 10 55196
9 5 55205
0 10 55275
4 2 55556
4 1 55616
0 10 55658
0 1 55759
0 7 55777
0 8 55949
7 6 56014
0 9 56024
6 2 56053
8 1 56065
0 2 56193
0 8 56281
3 2 56489
0 6 56542
0 8 56677
0 7 56793
5 1 56937
6 1 56952
5 1 56991
0 1 57002
0 1 57014
10 1 57120
8 3 57234
8 1 57409
0 7 57652
0 10 57668
2 1 57714
0 10 57804
0 3 58133
9 7 58187
0 2 58217
10 6 58355
9 4 58386
0 2 58420
0 4 58459
0 7 58536
0 6 58734
0 9 58927
0 7 58944
9 8 59009
0 5 59688
0 6 59889
3 1 59920
5 1 60021
2 1 60045
0 9 60114
0 9 60116
0 8 60481
7 2 60493
0 4 60503
6 5 60586
4 2 60787
0 6 60859
0 2 60926
3 1 61168
4 3 61359
0 10 61413
8 1 61619
7 3 61631
0 9 61983
8 7 61993
8 2 62051
5 3 62063
9 3 62073
0 8 62203
0 8 62233
0 7 62235
6 5 62465
4 3 62498
4 2 62730
0 5 62829
9 4 62840
6 4 62855
0 9 62942
4 1 62944
8 4 63284
0 8 63917
0 3 64064
0 5 64125
2 1 64314
0 2 64342
8 7 64417
3 2 64775
6 1 64863
3 2 64958
0 4 65014
4 2 65115
0 9 65198
6 4 65317
0 7 65361
0 1 65425
3 1 65526
0 1 65543
7 3 65662
6 4 65665
2 1 65877
0 7 65892
0 2 65953
0 9 65957
2 1 65985
0 3 66076
0 10 66078
0 3 66129
0 6 66166
0 6 66211
3 1 66378
5 1 66380
7 1 66390
4 1 66479
0 2 66558
0 9 66572
7 1 66614
0 1 66828
0 8 66855
0 2 66937
7 2 66995
0 9 67313
0 9 67379
0 6 67503
0 1 67505
0 7 67795
0 5 67903
0 4 68020
0 3 68050
2 1 68246
4 3 68274
0 8 68364
0 10 68390
0 5 68831
0 6 69009
0 9 69047
0 3 69135
0 4 69333
0 4 69461
8 7 69563
4 1 69767
9 4 69772
8 5 69931
0 5 70224
0 9 70245
7 3 70503
0 4 70539
0 3 70729
0 6 70793
0 5 70799
2 1 70819
0 9 70833
0 4 70926
6 3 70953
6 4 71047
0 2 71126
6 5 71262
0 9 71400
0 9 71539
9 1 71579
0 5 71589
0 1 71693
5 2 71719
0 9 71891
0 6 72020
0 5 72033
4 1 72071
0 6 72123
0 3 72246
0 9 72390
9 6 72580
0 4 72604
4 2 72617
5 3 72659
10 8 72793
0 6 72919
0 4 73002
7 1 73014
3 1 73033
0 8 73350
0 6 73354
0 5 73419
0 2 73423
10 8 73453
0 4 73742
4 3 73805
0 3 73996
4 3 74072
0 5 74231
0 3 74365
0 4 74528
0 1 74578
0 10 74850
9 4 74865
10 4 74876
6 2 75068
0 7 75105
4 1 75113
0 8 75137
7 5 75194
0 5 75278
10 4 75319
6 3 75428
0 2 75472
0 7 75517
5 1 75598
0 5 75732
8 2 75760
4 2 75830
5 2 75881
0 6 75926
0 4 76130
4 1 76171
9 6 76368
4 1 76381
3 1 76410
3 1 76509
5 4 76581
3 1 76675
0 10 76705
7 1 76853
6 3 76881
0 4 76936
0 2 77044
3 2 77169
9 8 77214
0 7 77222
0 10 77337
0 7 77500
0 3 77519
9 6 77568
0 3 77575
0 4 77612
6 5 77744
6 2 77762
0 5 77773
0 8 77785
0 6 77880
9 4 77915
0 9 78088
0 1 78217
0 7 78513
6 3 78627
0 5 78711
0 3 78745
0 2 78783
5 4 78857
0 7 78948
6 3 78968
0 6 79004
0 7 79032
0 10 79081
10 1 79110
8 4 79465
0 5 79498
0 7 79744
0 3 79760
0 3 79960
0 4 79982
5 2 80096
0 4 80166
0 4 80175
0 10 80205
0 5 80293
0 6 80346
0 5 80349
8 1 80504
9 5 80553
0 7 80618
0 8 80699
0 10 80748
0 10 80980
8 6 81066
0 2 81070
4 1 81093
0 2 81184
0 2 81235
9 7 81355
5 1 81366
0 3 81482
0 6 81578
9 8 81624
0 3 81684
4 3 81943
2 1 82009
0 9 82020
2 1 82203
4 3 82331
0 6 82425
2 1 82437
6 1 82460
3 2 82567
2 1 82571
0 5 82595
4 1 82643
0 5 82867
0 3 82889
0 2 82940
0 4 82947
6 4 83041
4 1 83150
9 1 83206
8 2 83213
10 8 83303
2 1 83352
7 2 83635
3 1 83669
5 3 83895
5 3 83995
7 2 84116
4 2 84155
6 5 84176
9 3 84287
10 7 84309
9 6 84311
6 1 84528
10 1 84543
8 1 84594
2 1 84608
4 1 84939
9 6 85181
10 5 85188
8 6 85435
3 1 85667
7 1 85696
7 3 85749
9 1 85822
6 5 85890
3 2 85891
9 5 85896
4 1 85974
10 3 85978
9 6 86052
7 6 86100
7 4 86112
10 3 86215
0 1 86399
