3 1
0 1 38041
0 1 38091
0 2 38225
0 1 38290
2 1 38375
0 1 38401
0 2 38404
0 2 38457
2 1 38547
0 1 38758
0 2 38759
0 2 38810
2 1 39077
0 1 39079
2 1 39128
0 2 39145
0 2 39147
0 2 39284
0 2 39360
0 1 39407
0 1 39421
0 2 39423
2 1 39436
0 2 39472
0 2 39617
2 1 39721
2 1 39769
0 2 39826
0 1 39933
0 2 39957
0 1 40008
0 1 40031
0 1 40220
2 1 40277
2 1 40337
0 2 40412
0 2 40578
0 1 40656
0 1 40659
2 1 40724
2 1 40765
0 1 41013
2 1 41045
0 1 41133
0 2 41199
0 1 41227
0 1 41312
0 2 41315
0 2 41329
0 1 41462
2 1 41544
0 1 41562
0 2 41801
0 1 41850
0 2 41892
0 2 42136
2 1 42204
0 2 42335
0 1 42387
0 2 42495
2 1 42540
2 1 42586
2 1 42681
0 1 42752
0 1 42795
2 1 42900
0 2 42939
2 1 43318
0 1 43335
0 2 43381
0 1 43398
0 1 43400
0 1 43521
0 2 43526
2 1 43574
0 1 43669
0 1 43670
2 1 43692
0 1 43703
0 1 43708
0 2 43752
2 1 43792
0 1 43808
2 1 44068
2 1 44169
0 2 44210
2 1 44247
0 2 44342
2 1 44343
0 1 44511
0 2 44658
2 1 44688
2 1 44695
0 1 44716
0 1 44721
0 2 44843
0 2 44901
0 1 45152
0 1 45234
0 2 45254
2 1 45280
0 2 45465
2 1 45481
0 2 45779
2 1 45817
2 1 45956
0 2 46129
0 1 46375
0 1 46748
0 2 46867
0 2 46872
0 1 46959
0 1 47191
0 1 47332
0 1 47357
0 2 47385
0 1 47437
0 1 47440
0 1 47574
2 1 47595
0 1 47624
0 2 47641
2 1 47810
2 1 47971
2 1 48070
0 2 48214
0 1 48314
0 2 48489
2 1 48850
0 1 48949
2 1 48954
0 2 49076
0 2 49085
2 1 49152
2 1 49677
2 1 49767
2 1 49832
0 1 49893
0 2 50179
0 1 50219
2 1 50351
0 2 50364
0 1 50374
0 2 50426
0 2 50797
2 1 50836
0 1 50862
0 2 50869
0 2 50956
0 1 51018
2 1 51062
2 1 51131
0 1 51339
0 2 51354
0 1 51390
0 1 51411
2 1 51488
0 2 51507
0 2 51619
2 1 51711
0 2 51988
0 2 52128
2 1 52279
0 1 52555
0 2 52558
0 1 52574
0 1 52624
0 2 52776
2 1 52820
0 2 52853
2 1 52996
2 1 53093
2 1 53136
2 1 53154
0 2 53188
0 1 53198
0 2 53260
0 2 53262
0 2 53302
0 1 53312
0 2 53322
0 1 53525
0 2 53539
0 1 53666
0 1 53707
0 2 53708
0 1 53968
0 2 54312
0 2 54331
0 1 54401
2 1 54423
0 1 54682
2 1 54824
0 2 54845
2 1 55027
0 2 55048
0 2 55107
2 1 55218
0 2 55294
0 1 55300
0 1 55426
0 1 55569
2 1 55597
0 1 55656
0 1 55877
0 2 55954
2 1 55990
0 1 56057
2 1 56199
0 1 56271
0 1 56311
0 1 56313
0 2 56361
0 2 56381
0 1 56410
2 1 56459
2 1 56667
0 1 56800
2 1 56886
0 2 56968
0 2 57011
0 2 57063
0 2 57142
0 2 57155
0 1 57185
2 1 57193
0 2 57241
0 1 57269
0 2 57311
2 1 57449
2 1 57478
0 1 57545
0 1 57613
2 1 57729
0 2 57790
2 1 58044
0 1 58050
2 1 58179
0 1 58252
2 1 58289
0 2 58328
2 1 58364
0 2 58424
2 1 58430
0 2 58569
0 1 58610
2 1 58646
0 1 58677
0 1 58770
0 1 58962
0 1 59044
0 1 59067
0 2 59205
0 1 59208
0 2 59219
2 1 59296
0 1 59423
0 1 59434
2 1 59454
0 1 59505
0 1 59668
0 2 59744
0 1 59852
0 2 59893
0 1 59928
0 1 59933
2 1 59965
0 2 60026
2 1 60061
0 1 60063
2 1 60230
0 1 60372
0 1 60426
0 1 60446
0 2 60589
2 1 60663
0 1 60706
2 1 60764
0 2 60808
2 1 60851
0 2 61012
0 1 61257
0 1 61352
0 2 61379
0 2 61440
2 1 61445
2 1 61542
0 1 61619
2 1 61809
0 2 61993
0 2 61997
0 2 62019
0 1 62058
0 1 62128
0 2 62250
2 1 62266
2 1 62269
0 1 62306
2 1 62318
0 1 62398
0 2 62456
0 2 62499
0 1 62529
2 1 62743
0 2 62754
0 2 62899
0 1 62911
0 2 62919
0 1 62936
0 1 63185
2 1 63281
0 2 63358
2 1 63614
0 1 63660
0 2 63777
0 2 63784
0 1 63792
2 1 63842
0 2 64052
0 1 64210
0 2 64462
0 2 64555
2 1 64567
0 1 64570
2 1 64623
0 2 64784
0 2 64859
2 1 64965
0 1 64987
0 2 65031
0 2 65088
2 1 65174
0 1 65184
2 1 65350
0 1 65593
0 2 65604
0 2 65635
0 1 65651
0 1 65734
0 2 65789
0 1 65833
0 1 65865
0 1 66101
0 1 66132
2 1 66302
0 2 66304
0 1 66336
2 1 66342
0 2 66381
0 1 66403
2 1 66526
2 1 66565
2 1 66614
2 1 66705
0 2 66707
2 1 66743
0 1 66797
2 1 66810
0 2 66824
0 2 66881
0 1 67079
2 1 67152
0 2 67167
2 1 67238
0 1 67334
0 2 67453
2 1 67492
2 1 67824
0 1 67907
0 1 68472
2 1 68599
2 1 68609
2 1 68845
0 2 68864
0 1 68930
0 1 69015
0 2 69027
2 1 69060
2 1 69200
0 2 69232
0 1 69344
0 1 69359
0 2 69470
2 1 69524
0 1 69557
0 2 69787
0 1 69861
0 1 69864
0 2 69890
0 1 69982
0 1 70040
0 1 70054
0 1 70322
0 1 70327
2 1 70435
2 1 70459
0 1 70467
2 1 70486
0 1 70593
2 1 70595
0 2 70745
2 1 70746
0 2 70939
2 1 70972
0 2 70975
0 2 71006
2 1 71024
0 1 71134
0 2 71179
0 1 71186
0 2 71196
0 2 71337
0 2 71384
0 2 71492
0 1 71523
0 2 71603
2 1 71613
0 1 71642
2 1 71722
2 1 71962
0 1 72024
0 2 72027
0 2 72108
0 2 72173
0 1 72179
0 1 72247
2 1 72254
0 2 72408
2 1 72566
2 1 72755
2 1 73062
2 1 73076
0 1 73327
0 2 73359
0 2 73387
0 1 73456
2 1 73503
0 2 73652
0 1 73679
0 2 73772
0 1 73804
2 1 73837
0 2 73915
2 1 73976
0 2 74201
2 1 74273
0 2 74286
0 1 74287
0 1 74314
0 1 74438
0 1 74475
0 1 74495
0 2 74516
0 2 74535
0 1 74689
0 1 74729
0 2 74804
0 1 74857
0 1 74915
0 1 74943
0 1 74968
2 1 75051
2 1 75109
2 1 75146
0 2 75160
0 1 75192
0 1 75297
0 1 75325
0 1 75379
0 2 75478
2 1 75496
0 1 75531
0 1 75641
0 1 75660
2 1 75672
2 1 75753
0 1 75795
0 2 75838
0 1 75863
0 1 75893
0 1 75929
0 1 76082
0 2 76098
2 1 76143
2 1 76256
0 1 76285
0 1 76340
2 1 76426
0 1 76562
0 1 76617
0 2 76754
0 1 76891
0 2 76906
2 1 76934
0 1 76946
0 1 76984
2 1 77002
0 2 77095
0 2 77174
0 1 77216
0 2 77218
0 2 77232
0 2 77332
0 1 77529
0 1 77540
0 2 77550
0 2 77645
2 1 77696
0 2 77927
0 2 77964
0 1 77989
2 1 78037
0 1 78064
0 2 78142
0 1 78149
2 1 78214
2 1 78356
0 2 78362
0 2 78379
0 2 78402
0 2 78464
2 1 78555
0 2 78669
2 1 78871
0 2 79009
0 1 79052
2 1 79075
0 2 79090
0 1 79097
2 1 79123
2 1 79151
0 2 79233
2 1 79297
0 1 79352
2 1 79667
0 1 79695
2 1 79697
0 1 79740
2 1 79785
2 1 79797
0 2 79856
0 1 79860
0 2 79930
0 1 79957
0 1 80058
0 2 80173
2 1 80224
0 2 80240
0 1 80304
0 2 80307
2 1 80317
2 1 80377
2 1 80382
2 1 80385
2 1 80550
0 1 80589
0 1 80625
0 1 80644
2 1 80693
0 2 80772
2 1 80867
0 1 80978
0 2 81133
0 1 81189
0 1 81438
2 1 81541
0 1 81585
0 2 81903
0 1 82207
0 1 82476
0 1 82483
0 2 82499
0 1 82591
2 1 82676
0 1 82720
0 1 82769
0 2 82912
0 1 82967
2 1 83095
2 1 83180
2 1 83259
2 1 83269
2 1 83280
2 1 83341
2 1 83377
2 1 83478
2 1 83518
2 1 83848
2 1 83995
2 1 84016
2 1 84070
2 1 84073
2 1 84169
2 1 84322
2 1 84329
2 1 84407
2 1 84432
2 1 84474
2 1 84789
2 1 84795
2 1 84826
2 1 84949
2 1 84986
2 1 85360
2 1 85482
2 1 85535
2 1 85706
2 1 85716
2 1 85867
2 1 85868
2 1 85998
2 1 86097
2 1 86103
2 1 86124
2 1 86225
2 1 86264
2 1 86278
2 1 86325
0 1 86399
