13 1
0 12 16498
0 6 16565
9 4 16582
0 5 16592
0 11 16865
0 5 16927
0 12 16939
5 1 17023
8 4 17034
6 4 17047
0 12 17052
0 9 17060
0 6 17164
0 1 17189
12 7 17264
0 12 17302
0 4 17464
0 11 17465
0 11 17568
9 1 17574
0 6 17858
11 7 17887
0 11 18030
0 8 18139
0 10 18151
0 6 18179
0 12 18203
8 5 18205
9 1 18246
7 5 18398
0 3 18467
0 5 18475
9 7 18529
0 1 18537
0 12 18748
0 7 18755
12 2 18765
0 10 18864
0 8 18886
0 11 18922
0 4 18983
0 11 19010
0 1 19038
0 11 19058
0 12 19121
0 9 19145
0 5 19446
0 12 19735
0 3 20261
6 1 20403
0 12 20438
0 1 20468
0 5 20640
3 1 20923
0 7 21019
3 2 21072
0 12 21087
9 2 21094
7 3 21116
0 12 21135
7 1 21146
10 1 21234
11 4 21240
0 3 21284
6 2 21320
0 1 21440
11 6 21442
6 2 21542
11 9 21621
0 7 21725
5 1 21747
2 1 21915
10 2 21978
11 9 22018
12 6 22028
10 9 22047
0 3 22055
0 12 22100
5 2 22238
12 5 22280
8 7 22317
10 6 22328
0 3 22369
0 8 22419
0 1 22431
0 8 22567
0 4 22742
0 11 22800
0 3 22834
0 12 22840
6 1 22918
0 3 23167
0 7 23200
9 3 23220
6 3 23616
0 7 23818
0 9 23828
3 2 23981
2 1 24003
0 4 24084
11 10 24107
4 3 24367
7 2 24476
6 5 24870
0 7 25280
0 5 25381
11 5 25395
0 4 25439
7 2 25820
10 9 25883
0 4 25936
9 3 26104
0 8 26123
0 5 26266
0 11 26340
0 10 26361
0 1 26391
0 3 26401
10 2 26436
0 5 26787
0 2 26847
7 4 26985
0 11 27002
5 2 27198
12 1 27484
0 7 28036
9 8 28130
0 2 28300
0 12 28376
11 8 28443
8 3 28721
0 5 28830
2 1 29165
11 4 29356
8 3 29473
3 2 29625
0 11 29627
3 1 29686
12 5 29724
4 2 29830
0 6 29873
5 2 30029
0 9 30069
0 9 30122
2 1 30204
11 2 30281
0 1 30343
8 4 30438
0 4 30598
0 4 30703
0 8 30767
0 9 31289
11 1 31295
0 5 31336
0 10 31385
0 3 31401
9 8 31411
6 4 31583
0 6 31690
0 7 31705
0 12 31740
0 11 31806
0 9 31838
0 12 31891
8 6 31899
3 1 32346
0 10 32428
0 7 32586
11 3 32596
3 1 32607
0 6 32621
4 1 32759
0 2 32762
0 3 32831
10 5 32891
0 11 33040
0 10 33259
0 7 33299
0 11 33362
0 4 33390
0 3 33395
0 7 33424
7 1 33489
8 2 33526
6 2 33655
7 6 33802
6 2 33821
0 10 33856
11 6 33888
0 4 33934
0 2 34007
11 10 34028
0 6 34032
9 1 34146
0 5 34150
5 4 34233
0 10 34474
0 1 34511
0 7 34636
0 12 34820
5 1 34821
12 6 34832
8 2 34992
11 8 35009
10 1 35018
12 4 35021
0 6 35193
8 2 35301
0 10 35434
0 2 35651
12 5 35849
0 5 35863
0 8 36194
9 7 36308
0 11 36595
0 4 36631
7 5 36713
0 2 36736
0 9 36767
8 7 36835
3 1 36907
0 9 37037
10 9 37046
5 1 37077
5 3 37113
8 6 37163
9 4 37167
7 5 37458
0 9 37486
0 10 37501
0 11 37570
6 2 37669
0 5 37790
8 4 37841
3 1 37846
2 1 37890
4 3 38188
0 2 38233
4 1 38250
0 7 38504
0 7 38549
8 2 38739
0 8 38814
2 1 38883
0 11 39056
0 12 39163
0 9 39176
0 12 39211
3 1 39336
0 9 39400
10 8 39491
4 2 39508
0 6 39529
5 4 39705
0 12 39736
0 3 39737
0 4 39751
0 10 39781
0 11 39783
2 1 40027
11 10 40047
0 3 40067
0 4 40346
0 9 40522
0 4 40590
8 1 40617
6 3 40831
7 1 40876
0 9 40910
0 9 40924
0 8 40992
0 9 41093
0 11 41103
0 6 41209
8 2 41381
12 11 41436
0 6 41457
11 7 41490
0 7 41527
0 8 41612
0 10 41639
10 9 41646
0 3 41666
0 7 41672
0 10 41727
0 10 41789
7 6 41862
0 4 42021
0 2 42061
0 10 42204
0 8 42529
0 4 42566
0 9 42623
0 10 42650
5 2 42665
11 3 42798
0 4 42851
5 4 42905
0 11 42985
0 4 43182
9 1 43239
11 9 43653
7 5 43683
0 8 43703
0 7 43877
0 6 43985
0 11 44087
0 5 44107
12 6 44264
10 7 44285
12 1 44512
0 2 44524
0 2 44538
6 5 44704
11 9 44783
11 9 44830
6 2 44896
11 10 45079
4 2 45090
9 5 45134
0 3 45138
4 3 45294
0 7 45529
0 2 45644
11 3 45698
11 9 45702
8 3 45930
5 4 45950
0 6 45965
5 1 46139
2 1 46241
0 6 46318
0 4 46429
0 7 46467
4 1 46531
0 6 46595
12 8 46677
0 2 46745
0 2 46813
6 5 46898
0 8 46921
0 11 46973
12 11 47081
11 3 47489
9 7 47511
0 7 47611
8 3 47723
0 11 47814
0 9 47975
0 4 47991
0 7 48022
12 11 48162
0 10 48179
5 2 48289
3 2 48330
0 1 48356
0 1 48359
0 8 48391
10 2 48430
9 7 48468
0 8 48489
0 11 48588
0 10 49040
0 6 49050
7 1 49080
0 8 49161
0 9 49207
0 11 49272
0 9 49284
0 12 49427
9 3 49566
3 2 49631
0 7 49778
0 3 49799
3 1 49818
0 2 49880
3 1 50148
5 4 50343
6 4 50411
0 9 50646
12 2 50716
0 6 50795
0 1 50893
0 1 50996
0 9 51006
11 5 51083
0 3 51156
0 5 51288
10 7 51307
11 4 51396
4 1 51537
10 7 51585
0 9 51664
4 3 51672
0 8 51764
7 6 51780
5 4 51862
10 6 51878
9 2 52072
5 2 52097
10 8 52126
0 9 52155
0 1 52204
10 2 52238
8 7 52266
0 8 52310
0 4 52393
0 4 52396
7 2 52465
11 5 52556
12 3 52562
0 8 52771
0 8 52789
0 1 52828
4 3 52838
3 1 52915
4 1 52950
0 6 53138
4 3 53162
0 2 53165
7 5 53425
5 1 53628
0 11 53783
0 2 53789
8 4 53864
8 2 53888
0 8 53909
3 1 54008
0 2 54135
0 4 54144
8 6 54215
0 9 54221
7 3 54245
0 7 54431
0 2 54528
0 9 54664
5 2 54896
0 4 54937
0 12 55011
0 5 55040
12 1 55141
4 1 55358
0 7 55425
4 2 55589
0 8 55595
6 1 55636
0 9 55661
9 2 55741
0 8 55745
0 1 55823
10 6 55858
10 9 56030
0 8 56043
0 9 56076
12 10 56134
4 1 56350
8 3 56357
3 1 56725
0 3 56862
0 6 56961
4 2 57044
0 5 57067
0 8 57245
3 2 57339
9 3 57383
0 2 57511
0 11 57517
10 3 57598
12 10 57652
0 10 57682
7 6 57986
0 5 58133
0 2 58384
0 11 58432
0 12 58469
0 12 58481
0 9 58515
0 9 58557
10 8 58586
5 4 58612
0 8 58623
4 1 58635
0 6 58870
5 2 58936
0 9 58982
8 7 59045
8 1 59111
0 3 59159
0 5 59262
0 5 59268
0 8 59344
0 12 59469
4 2 59516
0 3 59621
7 1 59639
0 7 59865
12 4 59991
0 11 60105
0 1 60177
10 8 60372
0 7 60455
10 5 60486
6 3 60502
0 9 60537
0 1 60931
0 6 61054
11 4 61191
0 1 61397
12 3 61455
0 5 61593
4 1 61671
0 1 61714
5 1 61756
4 2 61757
0 8 61994
0 5 62128
0 8 62196
6 2 62514
0 8 62685
5 1 62769
9 2 62784
6 3 62800
0 4 62807
12 1 62859
0 2 62873
0 10 62879
9 2 62890
2 1 62900
0 4 62999
0 1 63075
0 6 63357
0 4 63368
11 6 63507
0 1 63610
0 7 63703
0 8 63726
0 7 63757
10 6 63779
9 7 63808
0 12 63811
0 8 63917
7 5 63934
0 6 64039
0 2 64135
0 4 64145
0 9 64153
0 8 64251
0 7 64284
0 5 64291
0 8 64333
2 1 64373
10 5 64461
0 2 64471
5 3 64475
10 5 65186
10 3 65248
9 5 65328
0 1 65425
0 4 65568
0 12 65578
9 4 65591
0 12 65605
0 5 65721
0 7 65863
8 7 65920
0 6 65960
7 5 66091
0 4 66112
0 11 66183
0 11 66429
10 4 66562
0 11 66586
7 5 66599
11 10 66617
0 5 66664
5 4 66675
0 9 66738
6 3 66744
0 12 66764
6 3 66782
9 6 67098
0 12 67168
0 3 67192
12 4 67218
11 9 67278
0 12 67326
0 6 67400
9 3 67535
0 1 67683
4 1 67785
0 12 67870
0 1 67878
0 6 67901
0 3 67931
0 9 68090
0 11 68115
12 3 68317
0 11 68348
0 8 68349
0 11 68362
10 6 68382
11 6 68512
9 2 68676
8 6 68751
8 4 68774
0 3 68803
0 5 68872
0 7 68879
7 3 68988
0 3 69008
0 6 69048
0 11 69069
10 4 69082
0 6 69124
0 6 69125
0 1 69142
8 3 69184
0 4 69204
0 4 69213
7 6 69371
0 3 69504
0 7 69605
0 2 70080
6 5 70124
0 10 70192
6 4 70293
0 3 70322
0 10 70507
0 12 70599
10 1 70651
11 5 70703
0 7 70764
0 7 70937
9 6 71198
3 1 71382
0 2 71578
12 11 71710
0 1 71737
0 6 71766
0 4 71806
0 3 71840
0 4 72129
4 1 72184
5 4 72283
0 1 72540
0 9 72615
4 3 72682
12 8 72782
0 1 72841
0 7 73031
0 12 73127
0 5 73142
0 3 73155
0 4 73220
0 7 73505
7 1 73528
0 6 73571
4 2 73622
6 5 73673
0 10 73693
9 5 73725
0 11 73857
8 5 74036
12 8 74106
0 9 74116
7 5 74160
0 1 74220
9 4 74612
5 1 74697
9 4 74702
10 7 74840
9 3 75163
0 11 75198
7 2 75212
12 7 75225
0 1 75368
0 3 75623
5 4 75633
0 6 75786
0 4 75888
9 7 75905
8 1 75928
0 2 75952
11 2 76025
0 11 76038
0 11 76159
8 2 76220
0 9 76262
0 3 76268
0 7 76323
0 1 76333
9 3 76354
0 4 76401
0 10 76448
12 11 76456
0 6 76561
0 3 76587
0 9 76778
4 3 76837
0 4 76869
0 7 76897
8 3 76912
5 3 77065
0 2 77146
0 3 77230
7 5 77265
8 6 77351
2 1 77401
7 6 77519
10 4 77549
0 8 77572
0 2 77644
8 7 77649
12 2 77723
0 8 77752
0 7 77757
0 5 77897
3 2 77904
0 10 78123
0 3 78262
0 11 78280
8 7 78308
0 12 78517
0 6 78615
0 4 78723
4 1 78799
11 9 78802
10 6 78875
6 1 79109
0 6 79180
9 5 79249
0 5 79288
0 1 79428
0 1 79438
0 10 79759
5 3 79781
10 1 79799
0 11 79839
0 3 79875
6 2 80004
10 9 80193
11 8 80287
12 1 80374
0 5 80480
0 8 80544
0 1 80576
0 1 80608
12 8 80650
0 3 80715
0 6 80750
11 7 80850
0 12 80868
0 2 80892
0 9 80954
0 8 80962
0 5 81358
0 8 81462
11 10 81490
4 3 81611
0 7 81672
0 6 81674
11 8 81742
0 12 81745
0 12 81785
8 7 82132
9 2 82319
9 5 82346
0 9 82349
0 1 82405
0 7 82476
0 1 82487
9 2 82526
0 12 82730
0 3 82808
7 6 83044
7 1 83099
12 5 83147
4 1 83326
10 1 83346
2 1 83582
6 5 83594
7 5 83615
11 9 83651
12 3 83652
4 1 84085
8 4 84127
3 2 84182
8 1 84271
11 4 84319
11 8 84352
7 1 84393
4 2 84427
12 10 84434
2 1 84527
11 7 84605
6 5 84659
5 3 84680
8 6 84796
9 7 85058
7 5 85064
5 3 85091
12 4 85323
3 1 85551
7 4 85617
3 2 85988
10 6 86078
2 1 86194
11 4 86234
6 1 86390
0 1 86399
