9 1
8 1 53102
0 7 53145
6 4 53435
4 2 53642
0 2 53675
2 1 53682
0 7 53877
6 3 53982
0 7 54014
0 6 54097
6 4 54130
0 8 54176
7 5 54404
3 2 54443
2 1 54574
0 4 54606
7 1 54676
0 2 54774
0 5 54782
8 4 54791
0 4 54862
0 6 54944
4 3 55340
0 6 55342
2 1 55463
0 4 55529
6 5 55564
7 4 55614
0 7 55625
4 1 55682
0 8 55688
7 3 55938
2 1 56240
0 5 56419
0 8 56637
0 1 56670
5 1 56718
0 8 56729
0 3 56793
3 1 56894
5 4 56923
7 1 57047
0 6 57173
0 1 57196
7 1 57297
6 5 57300
0 5 57419
0 5 57494
6 5 57504
4 3 57579
0 7 57600
0 1 57728
5 2 57899
0 2 57960
8 3 57982
7 6 57992
0 3 58296
0 4 58368
0 6 58696
5 1 58759
0 1 58816
0 4 58851
0 2 58923
8 5 59145
0 1 59188
0 3 59309
7 6 59355
0 7 59454
0 6 59520
0 2 59673
0 2 59697
0 5 59754
0 8 59890
6 1 59973
7 2 60147
8 2 60261
0 4 60279
2 1 60347
0 6 60708
8 1 60790
0 4 60856
3 2 60902
8 3 61098
0 2 61134
6 2 61241
0 2 61339
0 8 61481
7 6 61509
4 3 61563
0 3 61614
0 6 61618
5 1 61689
0 7 61756
0 1 61766
0 5 61828
5 2 61870
0 8 62032
0 4 62041
0 6 62063
5 3 62317
0 5 62321
8 7 62441
0 5 62454
0 4 62559
3 2 62639
7 5 62651
5 3 62795
4 3 62861
0 3 62920
0 8 62931
0 1 62978
0 1 62982
0 3 63068
0 5 63119
8 5 63180
2 1 63214
3 2 63256
0 8 63326
0 8 63409
0 8 63436
0 7 63476
6 3 63682
0 3 63727
0 3 63733
3 2 63930
5 1 64017
0 8 64079
0 2 64154
0 6 64386
5 1 64499
0 5 64522
0 3 64569
0 2 64681
0 3 64891
0 7 65098
0 4 65145
4 1 65209
0 1 65263
0 2 65299
8 2 65301
8 3 65415
0 6 65432
0 2 65495
0 4 65554
0 4 65599
4 1 65633
0 5 65634
3 1 65668
3 1 65688
0 2 65705
0 5 65709
0 2 65718
0 3 65780
4 1 65885
7 3 66028
0 3 66057
0 2 66067
0 4 66072
4 3 66168
0 8 66173
6 5 66228
0 3 66362
0 2 66589
0 5 66713
5 1 67029
0 5 67068
3 2 67358
0 4 67405
5 1 67469
6 1 67493
0 3 67549
6 3 67576
0 4 67670
0 2 68035
0 4 68037
0 4 68115
0 1 68153
0 8 68245
0 8 68249
7 6 68310
0 3 68423
4 1 68436
3 1 68513
0 6 68567
8 6 68575
0 5 68654
4 2 68693
0 5 68838
0 5 69058
0 8 69141
7 6 69218
0 2 69261
0 1 69422
0 8 69458
0 2 69463
0 4 69470
7 4 69600
0 5 69656
0 5 69667
0 8 69693
7 4 69716
3 2 69769
7 5 69774
0 5 69856
0 5 69867
6 5 69996
0 2 70142
0 6 70237
2 1 70283
0 6 70295
0 6 70469
0 2 70510
3 1 70612
6 5 70658
0 7 70688
0 7 70817
5 4 70925
2 1 71011
3 1 71180
2 1 71282
4 3 71343
4 1 71369
4 3 71470
0 6 71622
8 2 71655
3 1 71842
0 3 71951
6 4 71980
4 3 71996
0 6 72087
2 1 72126
3 1 72198
7 2 72221
3 1 72444
0 1 72453
2 1 72470
7 3 72638
0 3 72662
4 3 72760
3 2 72875
7 5 73053
0 8 73099
7 3 73127
0 2 73181
0 4 73283
0 2 73286
5 2 73343
0 6 73804
0 2 73866
0 3 73872
0 1 73905
3 2 73925
0 2 73958
4 1 74068
2 1 74141
8 5 74168
3 2 74482
7 5 74514
0 7 74530
3 1 74736
4 3 74944
0 8 75092
0 8 75110
7 1 75162
0 1 75180
8 4 75283
7 1 75349
0 2 75417
0 4 75443
0 8 75465
0 1 75540
0 1 75654
0 1 75734
0 3 75759
0 5 75812
7 5 76005
7 2 76093
3 2 76169
6 4 76208
0 8 76541
7 1 76574
0 4 76676
0 4 76725
0 3 76902
6 3 76920
7 2 76945
5 4 77131
7 3 77159
5 1 77160
6 4 77173
8 4 77206
3 1 77615
0 3 77655
0 8 77658
0 8 77665
5 1 77725
4 1 77903
5 2 78069
0 5 78109
6 1 78137
0 8 78147
0 7 78235
0 8 78473
2 1 78518
8 4 78586
0 6 78593
8 5 78670
0 4 78679
0 8 78702
0 4 78767
0 3 78888
0 5 78902
8 2 78921
0 6 79076
0 4 79130
8 7 79444
0 6 79495
4 3 79654
4 3 79689
0 2 79733
0 6 79750
0 3 79901
0 5 79995
6 3 80030
0 3 80073
0 4 80075
5 4 80143
4 3 80159
0 2 80347
0 4 80390
6 5 80469
6 3 80492
5 4 80690
0 7 80739
6 3 81050
0 4 81106
5 4 81127
0 1 81277
0 2 81290
0 6 81468
3 1 81526
7 6 81534
0 6 81575
7 3 81666
0 7 81710
7 6 81897
0 1 81957
6 4 82026
7 2 82344
2 1 82367
7 3 82707
0 8 82768
0 5 82789
6 5 82793
4 1 82875
0 8 82939
6 5 82984
6 3 83019
4 3 83106
8 1 83168
6 4 83179
5 3 83194
3 1 83362
7 4 83478
7 6 83501
6 3 83569
5 4 83660
8 6 83719
6 1 83791
6 5 83870
2 1 83888
6 2 84000
4 3 84060
8 2 84075
8 5 84088
5 1 84136
7 2 84184
5 1 84212
8 7 84317
3 1 84510
5 2 84618
2 1 84684
2 1 84758
3 1 84805
5 1 84850
6 3 84883
6 1 85143
8 5 85176
4 1 85227
7 4 85591
3 1 85704
4 2 85721
6 1 85917
8 2 85945
6 1 85951
8 7 85973
8 1 86026
4 1 86271
0 1 86399
