7 1
0 3 56656
6 1 56925
0 1 57199
0 3 57317
2 1 57419
4 1 57430
5 3 57461
0 5 57513
5 3 57581
6 2 57604
0 1 57619
5 1 57783
0 6 57802
0 5 57944
4 2 57964
0 1 58071
6 5 58086
0 6 58095
0 1 58186
0 2 58221
3 1 58316
0 4 58350
0 6 58537
0 3 58731
0 3 58991
2 1 59204
0 4 59303
3 1 59349
0 4 59448
4 3 59519
3 1 59603
0 5 59641
4 1 59644
0 5 59692
6 2 59800
0 3 59907
0 3 60075
5 1 60313
0 3 60618
0 2 60645
3 2 60773
5 2 60897
0 3 61012
0 6 61133
4 3 61246
2 1 61366
6 2 61409
4 3 61414
4 1 61429
2 1 61487
0 1 61632
0 4 61675
5 4 61751
2 1 61840
0 3 62087
0 5 62156
6 5 62163
2 1 62256
0 2 62301
0 2 62325
0 1 62342
3 2 62376
6 5 62643
5 1 62658
6 4 62664
4 1 62723
0 3 62762
6 2 62900
0 1 62989
4 1 63019
0 3 63063
6 5 63080
2 1 63112
0 4 63201
0 2 63218
0 5 63335
0 2 63432
6 2 63443
0 3 63474
0 5 63658
0 4 63826
0 6 63897
2 1 64076
2 1 64089
6 1 64159
6 1 64205
0 1 64283
4 1 64390
5 1 64410
4 2 64464
0 4 64472
5 4 64760
0 1 64762
0 1 64885
0 2 65021
0 1 65022
0 3 65256
0 2 65277
0 6 65286
5 2 65360
0 5 65384
0 4 65491
6 2 65572
0 6 65641
0 2 65705
0 3 65776
4 2 65922
0 6 65931
0 5 65950
0 4 66013
3 1 66331
0 5 66377
6 3 66479
5 2 66511
0 3 66600
6 4 66650
2 1 66655
6 5 66684
0 1 66712
0 1 66732
0 4 66777
0 5 66828
0 4 66860
0 2 66861
0 5 66886
0 2 66925
0 3 66934
0 6 67104
0 1 67112
0 1 67123
0 2 67156
0 2 67201
0 4 67224
0 2 67235
0 6 67371
0 3 67387
0 5 67571
0 1 67635
5 3 67650
0 3 67854
6 3 67906
0 6 68085
5 3 68088
0 4 68091
2 1 68289
0 2 68292
0 2 68313
0 4 68383
6 1 68418
0 4 68600
0 6 68624
0 5 68646
0 6 68759
4 2 68786
0 2 68811
2 1 68818
4 2 68887
0 5 68937
0 3 69053
3 2 69194
0 6 69244
0 3 69332
3 2 69353
0 3 69393
0 1 69533
0 5 69556
0 1 69630
5 2 69712
5 4 69773
0 5 69784
0 1 69941
5 3 69954
0 6 70062
5 1 70225
0 3 70280
0 4 70402
6 5 70463
0 6 70626
0 2 70755
0 2 70808
6 4 70947
0 4 71098
0 6 71154
5 4 71209
0 4 71254
0 3 71341
0 1 71344
2 1 71507
0 3 71634
4 1 71635
4 2 71801
6 4 71845
0 2 71925
0 4 72096
0 6 72138
0 6 72282
0 1 72286
5 1 72389
0 1 72395
0 5 72611
5 4 72640
0 1 72837
5 2 72927
4 1 73239
0 5 73469
4 2 73574
0 1 73655
0 5 73719
6 4 73789
6 2 74062
3 2 74083
3 2 74110
5 3 74161
5 1 74393
3 1 74443
0 5 74483
5 3 74489
0 4 74496
0 1 74604
0 3 74668
0 6 74821
6 5 75116
2 1 75192
6 1 75336
0 6 75339
0 6 75353
0 3 75461
5 4 75552
0 2 75553
0 2 75589
0 3 75683
3 1 75753
0 4 75844
0 1 75848
0 5 75988
4 3 75992
0 6 76060
3 2 76073
0 5 76288
3 1 76314
0 2 76329
0 5 76418
0 2 76426
0 4 76427
0 2 76495
0 3 76499
0 6 76764
0 5 76790
0 3 77028
0 2 77212
0 6 77253
6 3 77260
0 5 77382
0 6 77420
0 6 77534
3 1 77544
6 1 77551
0 5 77659
0 4 77735
5 2 78016
0 1 78109
3 2 78203
0 3 78324
0 4 78469
0 1 78631
0 1 78711
0 3 78714
5 4 78735
0 2 78781
6 1 78827
6 3 78836
6 1 78929
0 3 78947
6 1 79006
5 2 79067
0 1 79178
0 5 79204
0 2 79216
0 1 79221
4 2 79243
0 1 79347
3 2 79481
4 2 79794
0 2 79803
0 2 79840
0 1 79893
6 3 79904
0 4 80088
2 1 80279
6 5 80359
0 6 80400
2 1 80406
0 4 80537
0 6 80550
2 1 80640
0 5 80643
0 4 80652
3 2 80700
6 3 80756
5 4 80827
0 1 80866
5 3 80868
0 4 80874
2 1 80885
0 5 81000
0 5 81050
2 1 81080
0 3 81286
0 3 81464
0 2 81497
2 1 81550
0 5 81585
3 1 81755
4 3 81860
2 1 81932
6 2 81973
0 4 82024
4 1 82042
2 1 82071
0 4 82173
3 2 82221
3 1 82233
0 5 82253
5 4 82332
0 1 82381
2 1 82599
0 6 82726
0 5 82751
0 4 82913
6 5 83002
5 3 83165
3 2 83209
5 2 83269
3 1 83309
5 3 83390
4 2 83414
5 3 83465
6 1 83468
3 2 83556
6 3 83648
5 2 83683
6 4 83767
5 4 83783
4 2 83816
5 2 83847
4 3 83908
4 2 84160
5 1 84216
6 1 84389
4 2 84558
5 4 84814
6 4 84890
5 2 84907
5 2 84993
6 1 85070
5 4 85136
5 1 85146
3 2 85236
6 5 85254
5 4 85437
6 3 85574
4 2 85588
5 4 85713
4 3 85965
5 3 86074
4 3 86172
2 1 86294
0 1 86399
