11 3
3 2 27439
0 2 27487
5 1 27698
9 6 27735
0 1 27751
8 2 27829
6 5 27833
0 4 27841
10 7 27842
8 2 27844
0 8 27853
7 5 27866
3 1 27867
9 6 27898
0 4 27941
0 2 28066
0 3 28107
10 6 28273
0 2 28332
5 1 28380
2 1 28537
9 7 28873
0 3 28894
6 4 28986
3 2 29141
3 1 29339
7 5 29349
4 2 29594
0 4 29687
0 6 29699
5 4 29710
7 2 29726
0 3 29753
0 6 29794
6 3 29838
0 7 29953
0 8 29982
0 6 30024
10 9 30032
0 9 30089
4 2 30094
10 4 30160
0 10 30203
0 10 30239
6 4 30285
0 5 30322
6 2 30407
10 2 30628
6 5 30808
0 6 30911
0 4 30947
0 2 30994
0 7 31262
8 2 31271
5 3 31308
0 5 31341
0 6 31430
10 7 31556
10 5 31591
9 2 31661
3 2 31699
0 3 31836
7 6 31952
0 1 32007
9 1 32038
2 1 32283
0 5 32482
8 7 32513
0 6 32827
7 2 32864
10 8 33058
10 8 33106
4 3 33305
9 1 33306
7 5 33326
0 5 33346
9 7 33349
0 8 33359
4 2 33381
0 10 33483
9 7 33636
9 2 33657
0 9 33814
2 1 33881
10 2 34001
6 3 34016
5 2 34268
0 6 34374
9 7 34382
0 10 34405
10 5 34475
0 2 34496
9 8 34574
0 7 34676
4 1 34708
3 1 34742
0 4 34805
0 6 34837
4 2 34976
5 1 35011
0 8 35019
0 6 35238
0 6 35448
2 1 35539
6 4 35618
7 2 35625
0 3 35676
0 10 35728
0 7 36031
0 9 36105
0 3 36143
8 3 36150
0 6 36186
0 5 36203
3 2 36236
3 1 36305
0 1 36498
0 9 36559
0 4 36655
0 6 36702
0 7 36721
0 5 36723
0 3 36802
2 1 36896
6 5 36904
0 6 36926
0 6 36951
0 10 36993
0 2 37163
4 3 37177
0 1 37294
8 6 37316
7 2 37428
0 6 37434
0 5 37480
6 1 37498
0 10 37527
8 5 37649
2 1 37874
9 3 37891
0 2 38066
6 2 38075
4 3 38215
0 6 38224
5 1 38243
0 9 38363
10 2 38706
0 5 38738
0 1 38835
0 9 39062
4 3 39099
0 4 39126
4 1 39160
10 3 39494
0 6 39613
0 8 39662
6 3 39900
0 7 39982
0 8 40261
0 5 40370
0 3 40409
0 2 40631
0 7 40812
0 4 40821
0 2 40972
2 1 41192
0 1 41298
5 4 41395
0 7 41449
0 5 41714
10 8 41744
0 7 41825
0 9 42001
3 2 42110
0 5 42161
0 3 42373
0 4 42452
4 1 42516
0 5 42657
0 9 42705
0 7 42767
2 1 42772
0 6 42842
0 4 42963
0 7 43306
0 5 43475
8 5 43771
3 2 43828
10 5 43848
10 1 43929
5 3 43937
0 3 43964
0 8 44059
10 3 44061
0 1 44080
0 5 44242
0 10 44363
0 1 44448
0 6 44488
0 7 44492
0 10 44565
0 7 44568
0 4 44581
3 1 44648
0 4 44996
5 3 45014
0 2 45123
0 7 45134
0 9 45337
0 8 45417
0 10 45479
0 8 45616
0 2 45633
7 5 45635
3 2 45646
0 3 45808
0 6 45855
0 6 45860
0 3 45925
0 10 45953
6 3 46005
0 4 46139
7 2 46169
0 3 46193
0 3 46336
0 8 46540
0 4 46795
3 1 46866
0 10 46912
5 4 46951
0 1 47117
0 3 47137
0 4 47385
6 5 47387
0 1 47620
0 3 47691
0 2 47735
0 9 47748
0 5 47859
0 8 48084
8 5 48214
0 9 48404
0 4 48486
0 9 48490
0 9 48524
0 8 48725
0 3 48796
0 5 48980
6 4 49057
9 5 49138
4 1 49147
0 4 49394
6 3 49433
0 9 49520
6 1 49540
0 9 49621
0 8 49650
0 6 49807
0 8 49881
0 9 49967
4 2 49973
4 2 50059
0 7 50216
4 2 50229
8 7 50254
0 8 50263
7 6 50301
7 3 50488
10 5 50557
8 5 50665
10 6 50772
8 6 50775
0 5 50816
4 1 50925
0 3 50969
8 7 51051
7 1 51074
10 5 51221
8 1 51304
0 9 51356
0 9 51655
5 3 51825
5 3 51920
7 3 52034
0 6 52350
0 3 52375
3 2 52465
0 8 52490
0 5 52528
0 5 52537
0 10 52690
0 1 52722
0 3 52808
0 6 52998
0 6 53054
4 1 53077
8 1 53248
0 3 53301
0 4 53426
0 7 53594
0 8 53613
0 4 53699
6 4 53771
9 1 54044
0 6 54143
0 8 54218
0 8 54255
9 7 54282
0 1 54422
0 9 54712
0 2 54739
0 8 54783
0 7 54986
0 4 55037
0 2 55058
0 9 55093
2 1 55130
8 6 55152
4 2 55222
7 5 55237
0 1 55275
0 9 55471
0 2 55535
6 2 55539
0 6 55554
0 3 56239
10 4 56297
0 10 56324
5 2 56325
0 9 56529
0 1 56831
9 7 56889
8 1 56929
0 2 57077
7 3 57261
10 6 57280
0 1 57403
4 2 57502
9 5 57512
2 1 57646
7 2 57708
0 8 58012
7 2 58137
0 6 58164
0 8 58190
0 5 58199
10 3 58381
9 4 58405
2 1 58435
5 4 58457
0 1 58594
9 2 58724
9 7 58790
0 8 58850
0 7 58856
0 6 58886
0 9 58967
6 1 59090
0 7 59147
4 1 59396
9 1 59458
0 10 59462
0 4 59505
6 4 59529
5 3 59543
9 1 59549
10 1 59691
0 6 59963
3 2 59967
4 1 60055
6 1 60071
0 8 60139
2 1 60181
10 6 60299
0 9 60433
0 2 60439
0 3 60488
0 3 60496
0 1 60598
0 1 60613
5 3 60623
0 4 60640
7 1 60767
0 9 60788
0 2 60878
5 1 60981
5 4 61445
9 6 61456
0 9 61578
0 1 61637
9 5 61772
2 1 62071
8 2 62122
10 5 62128
0 5 62156
0 2 62236
10 7 62394
0 2 62413
0 10 62464
0 2 62530
0 3 62798
0 2 62827
6 4 62918
5 3 62932
3 2 62957
0 5 63007
8 2 63126
0 8 63669
0 3 63671
0 8 63674
5 4 63852
8 4 63944
10 8 63971
9 5 64078
9 8 64193
0 10 64231
0 1 64283
0 7 64342
5 3 64533
0 2 64540
7 4 64717
0 2 64754
10 5 64905
0 7 64917
0 7 64988
0 9 65007
3 1 65035
0 5 65144
0 6 65229
0 2 65324
0 3 65330
0 4 65541
0 8 65767
6 3 65801
0 6 65804
0 6 65849
0 3 65889
0 4 65894
3 1 65908
0 4 65917
0 6 65956
0 6 65983
7 5 66032
0 8 66080
10 8 66373
0 5 66395
0 6 66504
7 2 66529
0 1 66645
0 5 66664
8 6 66669
0 4 66778
7 1 66852
0 3 66904
0 5 66910
7 6 66956
4 3 67144
7 6 67191
9 4 67262
8 7 67416
0 1 67487
7 2 67544
10 2 67666
0 1 67776
7 6 67802
3 2 67816
0 3 67900
0 4 67990
0 4 68042
5 4 68072
5 2 68076
0 3 68143
0 7 68323
0 10 68324
0 5 68435
0 4 68570
0 1 68667
0 5 68715
3 1 68764
10 3 68891
0 5 68940
7 2 68961
9 8 69028
8 5 69137
0 8 69220
0 8 69315
6 2 69651
8 3 69768
0 5 69992
0 8 70011
0 4 70014
4 2 70081
0 7 70199
3 1 70224
0 1 70289
0 8 70326
0 1 70481
3 2 70504
0 2 70510
0 2 70548
0 1 70782
0 9 70786
0 7 70819
6 3 71012
0 4 71130
5 3 71258
5 3 71266
0 3 71525
10 1 71663
7 6 71698
0 3 71758
8 4 71931
5 3 71989
5 1 72054
9 5 72238
0 2 72569
0 4 72612
4 1 72856
0 3 72929
8 5 73034
0 10 73149
0 9 73221
0 4 73266
7 2 73288
0 7 73555
0 8 73584
0 2 73777
0 5 73819
0 7 73858
0 4 73883
0 9 73897
7 5 73921
10 2 73949
0 1 74010
0 4 74097
0 5 74108
0 10 74185
0 7 74200
0 8 74201
2 1 74285
10 7 74293
0 3 74328
8 4 74416
5 3 74736
0 1 74751
0 5 74822
0 9 74826
5 1 74902
0 7 75233
0 5 75236
0 7 75265
0 1 75283
0 10 75357
10 2 75494
7 5 75717
0 5 75735
10 1 75747
0 9 75749
4 3 75787
0 4 75798
0 6 76057
5 4 76142
0 6 76175
0 6 76362
0 6 76450
0 3 76568
0 10 76622
0 3 76670
0 7 76700
4 3 76761
0 8 76784
10 3 76929
4 3 76972
0 3 77002
0 6 77179
0 5 77382
0 7 77518
10 4 77572
0 8 77642
0 1 77720
0 1 77754
6 4 77897
6 3 77971
0 4 78011
0 3 78014
8 3 78117
0 5 78213
0 9 78293
0 5 78470
0 4 78531
0 5 78569
0 5 78726
10 8 78872
0 9 78932
3 1 79021
5 2 79173
10 6 79208
4 3 79273
0 7 79335
5 4 79338
0 7 79414
0 8 79459
0 2 79615
4 3 79618
0 6 79659
0 1 79735
0 9 79828
0 10 79848
0 3 79920
7 6 80036
0 6 80140
2 1 80157
4 1 80211
0 2 80267
0 6 80516
9 1 80594
0 1 80807
0 3 80821
8 4 80903
10 9 80912
0 5 80964
5 1 80981
0 7 81108
0 1 81126
0 5 81257
10 8 81376
8 1 81379
0 9 81425
0 10 81484
10 8 81773
6 5 81814
0 1 81979
6 2 82172
0 6 82192
0 9 82223
0 7 82327
5 3 82356
0 7 82374
5 3 82397
2 1 82407
10 3 82551
5 3 82578
0 8 82643
0 2 82735
2 1 82877
8 7 82898
3 1 83220
2 1 83315
9 4 83517
7 4 83535
7 4 83577
7 6 83707
9 6 83749
2 1 83768
7 2 83777
6 2 83817
6 5 84013
3 2 84162
9 4 84281
9 2 84303
7 6 84305
8 2 84344
10 5 84466
3 1 84503
8 2 84593
4 1 84600
7 6 84713
7 4 84854
8 4 84961
10 2 84995
10 1 85376
9 8 85438
9 7 85519
9 6 85585
3 1 85600
3 1 85734
5 1 85877
3 1 85964
7 3 85991
7 6 86005
4 2 86198
2 1 86208
0 1 86399
