11 5
0 2 38678
8 4 38843
10 1 38854
0 3 38948
0 7 38952
0 6 39044
0 3 39112
0 6 39163
5 1 39307
0 6 39393
0 5 39498
0 8 39551
0 9 39743
0 2 39794
7 1 39841
10 7 39857
0 4 39987
8 6 40072
0 7 40161
8 4 40309
0 6 40354
0 3 40719
0 4 40798
0 8 40860
0 4 40926
0 1 40958
0 5 41036
0 9 41037
0 10 41202
0 7 41230
0 6 41278
5 2 41283
0 7 41367
9 3 41465
0 4 41724
0 1 41881
3 1 42047
0 6 42049
0 3 42094
0 4 42165
0 2 42194
6 1 42341
0 4 42464
0 8 42544
0 8 42590
5 2 42746
0 1 42800
0 5 42904
0 8 42994
0 8 43034
0 9 43073
0 9 43098
10 8 43289
6 1 43449
2 1 43612
0 1 43632
3 1 43679
10 7 43768
7 3 43793
10 6 43874
10 3 43960
2 1 44107
2 1 44110
2 1 44304
0 2 44326
0 5 44465
9 6 44565
0 9 44607
0 1 44756
0 4 44832
0 7 44852
0 1 44916
0 4 45351
0 2 45358
0 3 45534
0 9 45893
5 2 45963
0 9 45987
0 8 46016
0 5 46077
10 9 46090
0 8 46127
0 4 46342
4 1 46524
0 3 46585
0 9 46594
0 10 46612
0 2 46743
0 5 46860
0 1 46875
0 10 47048
0 10 47060
0 4 47074
0 2 47127
7 5 47157
5 2 47201
0 7 47319
0 3 47402
0 2 47413
0 8 47563
0 2 47647
0 6 47754
0 6 47803
0 5 47899
9 8 47923
0 9 47953
0 3 48007
0 7 48117
3 2 48192
10 8 48371
9 4 48599
6 1 48863
0 2 48981
8 5 49042
8 2 49076
0 8 49108
0 9 49145
0 8 49377
0 7 49408
0 2 49563
0 6 49724
0 7 49727
10 9 49850
0 1 49864
0 7 50009
3 1 50133
0 2 50167
0 5 50207
0 3 50344
9 6 50383
10 8 50397
10 1 50697
8 6 50724
2 1 50725
7 2 50736
3 1 50767
0 4 50829
0 3 50862
5 3 50917
0 5 51033
0 6 51075
4 3 51266
5 3 51273
0 2 51383
8 5 51476
0 10 51681
0 7 51685
6 1 51701
0 8 51732
0 9 51809
10 7 51861
0 3 51883
0 7 51988
0 1 52036
0 5 52171
0 8 52224
0 3 52364
0 7 52533
0 1 52534
6 1 52542
0 10 52620
0 2 52691
0 5 52778
5 1 52867
0 9 52961
0 9 53260
10 9 53347
7 1 53353
0 2 53378
8 7 53448
0 10 53525
0 2 53673
0 9 53771
0 7 53921
2 1 54087
7 5 54116
0 4 54169
0 1 54308
9 5 54320
4 3 54364
3 2 54442
0 6 54533
0 10 54651
3 2 54808
4 3 54906
0 2 54957
0 3 55007
5 3 55273
0 10 55383
0 6 55463
0 8 55598
0 3 55643
0 7 55681
0 8 55864
9 3 55971
3 1 55975
0 8 56273
0 10 56392
3 2 56554
0 9 56601
0 5 56696
5 1 56841
0 5 56845
0 3 56885
0 7 57065
8 6 57089
0 8 57125
0 5 57137
5 4 57182
0 5 57220
5 3 57358
5 2 57518
5 3 57519
0 2 57668
9 8 57786
0 4 57801
0 10 57904
0 10 57943
5 1 58007
4 3 58203
0 9 58335
5 4 58457
0 4 58566
10 9 58626
9 2 58803
0 1 59008
0 10 59020
5 2 59317
10 4 59337
0 8 59364
9 8 59408
0 10 59409
0 6 59508
5 4 59569
4 1 59792
10 6 60207
4 2 60208
0 1 60283
0 7 60341
0 3 60404
0 8 60419
7 5 60475
0 9 60791
8 7 60900
0 10 60921
0 9 60992
4 1 61106
10 1 61188
0 5 61300
0 3 61400
0 6 61413
0 10 61537
0 8 61567
0 6 61645
0 8 61756
0 8 61795
0 2 61845
0 1 62044
0 3 62123
0 5 62453
0 10 62491
0 1 62541
3 2 62628
8 5 62660
3 1 62715
8 5 62807
0 9 62907
0 4 63009
0 5 63403
6 4 63574
0 4 63815
2 1 63887
3 2 63952
0 5 63957
9 7 64132
0 4 64227
7 1 64385
3 2 64623
0 6 64772
0 6 64981
0 2 65028
6 4 65095
0 4 65096
0 1 65165
3 1 65234
10 5 65318
0 5 65339
3 2 65385
4 1 65412
0 5 65450
0 1 65476
0 5 65498
3 2 65774
5 1 66015
0 10 66262
8 2 66324
0 4 66357
10 7 66645
0 6 66830
5 2 66895
4 3 66930
2 1 66984
0 2 67007
0 9 67038
0 2 67195
3 1 67358
0 7 67850
0 6 67917
0 4 67932
0 7 68077
0 10 68110
0 3 68157
0 6 68164
10 1 68178
4 3 68310
8 1 68411
10 1 68438
0 5 68659
7 4 68665
7 1 68695
4 1 68756
0 4 69076
9 8 69368
0 8 69370
10 2 69528
0 6 69547
9 8 69553
7 1 69669
6 4 69810
3 2 69816
0 6 69828
7 1 69889
0 10 69919
3 1 70148
0 4 70300
0 4 70312
9 1 70418
4 2 70466
7 4 70532
0 9 70612
0 1 70647
0 6 70663
0 9 70796
0 1 70886
0 5 70935
0 4 71004
3 1 71269
2 1 71430
9 6 71603
0 9 71708
0 10 71732
0 6 72212
9 1 72249
0 3 72276
5 3 72306
2 1 72347
0 10 72389
6 3 72453
4 1 72498
0 2 72570
0 7 72673
5 3 72698
0 8 72727
0 6 72979
0 9 73135
0 9 73202
8 2 73223
0 5 73362
9 7 73478
6 5 73497
0 10 73498
0 5 73562
0 4 73622
0 9 73686
0 5 73747
0 5 73813
3 1 73869
9 5 74010
0 6 74026
9 8 74137
2 1 74154
0 1 74223
0 3 74327
0 6 74371
0 2 74490
6 2 74506
0 2 74513
0 2 74524
0 6 74549
0 6 74671
6 4 74782
0 9 74786
0 2 74824
0 3 74846
0 10 74873
5 1 74892
0 2 74930
8 7 74946
0 3 75084
0 4 75128
0 10 75331
5 3 75497
0 4 75517
7 1 75570
0 3 75627
8 5 75709
8 5 75832
3 1 76007
0 7 76132
5 3 76284
9 8 76328
6 3 76354
0 4 76382
0 8 76453
0 1 76457
0 6 76531
0 1 76573
5 3 76674
0 5 76691
10 6 76709
0 2 76727
0 6 76978
10 4 77048
0 9 77102
0 1 77139
0 9 77210
0 10 77366
10 3 77388
0 2 77401
10 8 77419
0 9 77665
0 4 77740
10 9 77761
0 4 77786
0 10 77820
5 3 77870
4 3 77929
8 2 78067
0 7 78322
8 6 78454
0 10 78472
6 3 78539
0 3 78540
0 3 78573
0 6 78699
9 2 78750
9 8 78849
7 2 78854
0 2 79098
0 6 79195
4 1 79263
0 4 79293
6 4 79315
0 5 79413
0 6 79437
0 2 79513
8 1 79640
0 2 79679
7 5 79686
0 1 79766
5 3 79975
0 7 80430
9 3 80655
4 3 80795
0 9 80811
0 4 80823
0 3 80833
0 5 80955
0 1 80967
0 6 81065
6 5 81145
0 4 81292
0 6 81349
0 7 81543
8 4 81660
7 2 81669
0 5 81833
10 1 81861
7 1 81929
0 1 81994
4 3 82124
0 2 82126
0 3 82156
8 3 82326
0 6 82352
10 8 82439
3 1 82481
3 1 82662
0 3 82731
9 3 82791
0 4 82932
7 6 83016
2 1 83070
4 2 83112
6 1 83240
5 3 83246
7 5 83318
7 6 83363
2 1 83519
2 1 83597
2 1 83684
5 2 83697
6 3 83702
6 4 83987
2 1 84096
9 1 84185
4 2 84257
9 5 84258
2 1 84291
8 7 84316
4 1 84400
4 2 84503
3 1 84520
5 1 84589
10 1 84622
10 1 84737
10 7 84967
6 3 85083
7 5 85212
9 6 85358
6 1 85423
8 7 85460
7 1 85502
8 3 85525
2 1 85586
7 4 85588
7 4 85627
6 1 85712
4 3 85769
4 1 85790
4 3 85823
6 2 85930
9 2 85937
9 8 86031
6 3 86091
4 3 86149
6 1 86332
0 1 86399
