11 2
0 5 24586
4 3 24630
9 6 24631
9 8 24706
0 6 24708
6 4 24722
4 3 24818
0 7 24840
8 2 24885
5 3 24890
0 5 24989
7 2 25074
0 10 25195
3 1 25327
0 7 25340
0 9 25378
2 1 25426
0 4 25996
7 5 26104
7 3 26318
0 10 26338
0 7 26361
7 5 26466
0 5 26564
8 7 26576
5 3 26577
8 4 26600
8 7 26647
6 5 26707
4 3 26722
2 1 26756
0 6 26792
5 2 26865
2 1 26879
0 10 26906
0 6 26942
9 5 26978
4 1 27004
0 3 27140
0 7 27176
3 2 27286
5 3 27329
0 6 27583
0 10 27642
3 2 27677
4 3 27966
0 8 27989
9 4 28302
0 3 28321
0 5 28565
3 2 28594
0 6 28681
0 2 28805
7 2 28958
0 3 28963
5 2 28987
7 4 29056
9 1 29106
10 7 29171
7 4 29172
0 1 29249
0 10 29421
0 4 29437
8 4 29443
0 2 29460
8 2 29604
4 3 29624
0 2 29956
0 8 29972
6 4 29980
0 9 30209
8 6 30288
0 4 30354
0 2 30471
0 4 30553
0 10 30875
10 9 30994
3 2 30998
10 8 31003
5 1 31005
0 4 31367
0 8 31476
5 3 31508
0 10 31717
5 4 31808
3 1 31832
10 3 31909
10 7 32199
0 4 32213
0 6 32220
3 1 32225
0 4 32243
3 2 32293
4 2 32430
3 2 32496
2 1 32649
10 1 32654
0 10 32787
10 9 32903
0 3 32952
0 7 33043
0 5 33113
0 6 33250
0 6 33335
0 7 33608
0 4 33618
8 6 33744
0 7 33780
0 3 33808
0 9 33829
8 5 34022
9 5 34104
2 1 34159
5 3 34201
10 6 34255
5 3 34343
0 4 34358
0 5 34531
0 7 34985
0 6 35027
0 1 35062
2 1 35121
7 5 35356
0 1 35415
8 7 35427
0 10 35528
0 4 35641
0 8 35766
7 6 35844
0 5 35861
0 4 35931
9 2 36155
0 2 36276
0 3 36481
2 1 36555
8 4 36702
0 1 36788
9 8 36811
0 1 37142
0 4 37189
0 10 37190
5 2 37455
0 8 37494
6 3 37536
0 6 37544
0 8 37546
0 6 37723
0 3 37764
4 2 37805
0 9 37850
0 7 37890
3 2 38390
8 6 38522
7 5 38529
0 6 38558
3 1 38726
2 1 38878
0 3 38921
9 6 38970
0 3 39034
0 2 39119
0 9 39202
6 5 39313
4 1 39478
0 7 39482
6 3 39715
9 7 39749
0 5 39772
6 4 39926
0 9 40010
4 3 40016
0 10 40031
10 9 40341
0 2 40538
5 2 40616
8 4 40773
0 5 40883
0 1 41031
0 5 41035
0 10 41048
7 3 41091
4 3 41262
0 7 41277
0 8 41374
9 1 41474
9 3 41511
0 7 41577
2 1 41579
6 5 41609
2 1 41665
0 10 41673
9 8 41880
0 9 41883
0 1 41916
0 9 41987
8 7 42009
4 1 42200
0 6 42246
0 2 42482
0 9 42574
7 6 42657
2 1 42702
0 5 42721
4 2 42764
0 8 42942
0 9 43131
7 1 43156
0 9 43243
0 8 43280
8 4 43308
0 5 43354
2 1 43437
0 2 43509
0 2 43608
0 8 43699
7 3 43728
8 1 43778
9 1 43950
0 6 43984
3 1 44182
0 2 44233
0 8 44234
0 8 44403
0 10 44557
0 2 44591
0 8 44813
2 1 44927
0 1 44958
0 7 44974
6 5 44975
8 4 45185
0 2 45204
4 2 45210
0 8 45268
0 4 45320
0 4 45431
4 3 45494
7 3 45512
0 1 45532
10 3 45547
0 7 45680
9 6 45765
0 7 45912
0 6 46042
4 2 46081
0 3 46107
0 6 46174
0 4 46236
0 9 46297
0 4 46361
0 7 46385
6 3 46401
0 6 46419
0 8 46442
0 6 46512
0 1 46528
0 7 46675
5 2 46769
0 7 47024
3 1 47125
10 9 47194
2 1 47206
5 3 47609
0 5 47627
8 2 47710
0 4 47750
2 1 47764
0 8 47909
0 2 47917
6 1 47939
9 3 48145
0 6 48148
5 1 48157
5 3 48261
0 1 48305
0 3 48454
9 5 48564
0 1 48876
8 2 49073
0 3 49322
0 9 49416
0 6 49429
0 2 49434
7 4 49438
6 5 49465
5 3 49478
7 4 49511
0 3 49617
0 6 49670
0 4 49686
10 5 49729
3 2 49774
0 4 49821
0 9 49872
0 9 49890
0 8 49922
0 8 50016
7 5 50030
7 4 50034
0 7 50055
9 1 50227
5 1 50324
0 8 50379
0 1 50432
5 1 50471
0 8 50472
0 7 50488
0 2 50495
0 6 50600
0 1 50878
5 2 50919
0 8 51010
0 9 51055
0 5 51102
5 2 51186
6 5 51291
0 2 51424
3 2 51498
10 8 51589
4 1 51772
0 9 51776
0 8 52008
2 1 52069
0 3 52088
0 10 52105
4 2 52269
3 1 52499
6 4 52546
0 7 52566
9 7 52636
0 1 52961
0 9 53016
0 7 53308
4 2 53337
4 3 53372
0 7 53456
0 6 53954
10 8 54025
0 3 54034
0 9 54056
0 9 54113
10 2 54185
0 9 54260
0 10 54491
7 4 54512
0 3 54558
6 5 54572
5 4 54684
5 3 54705
9 2 54748
7 1 54799
0 10 54898
10 3 54924
9 2 54930
0 2 55168
10 7 55234
0 4 55407
7 2 55501
0 10 55694
6 1 55695
5 4 55778
10 7 55816
10 4 56024
0 3 56067
4 3 56074
0 2 56121
0 9 56167
6 3 56273
0 6 56464
0 2 56485
0 10 56723
9 3 56764
0 6 56805
7 3 56964
0 9 57021
0 6 57080
0 8 57098
0 1 57188
3 2 57261
7 3 57282
4 1 57444
0 7 57499
3 2 57558
0 9 57570
0 7 57638
8 6 57706
0 1 57774
0 2 57823
0 9 57846
0 10 57902
4 2 57910
0 2 57923
0 3 57968
0 1 58145
0 1 58173
5 2 58233
10 3 58324
0 9 58552
0 2 58591
0 9 58648
0 9 58789
5 1 58845
0 10 58911
0 3 59062
8 4 59184
9 2 59247
10 3 59278
0 1 59389
0 8 59402
0 1 59426
0 5 59441
0 4 59443
0 9 59446
0 9 59514
0 2 59539
10 9 59576
6 5 59583
10 5 59801
0 6 59938
6 3 60075
10 5 60094
0 4 60110
0 1 60162
0 10 60165
0 5 60285
5 2 60302
0 7 60456
0 8 60527
9 6 60549
0 10 60573
9 8 60694
10 1 60707
0 7 60710
6 4 60716
0 5 60791
7 1 61602
5 2 61757
0 6 61814
0 9 61839
10 2 61900
5 3 61919
0 5 62044
8 4 62099
0 10 62154
0 1 62185
2 1 62280
0 10 62314
0 3 62331
0 6 62430
8 1 62490
2 1 62513
0 8 62539
0 4 62575
0 3 62665
3 1 62697
0 6 62789
0 1 62795
0 1 62935
0 7 63038
5 1 63081
0 8 63160
9 3 63191
0 10 63194
0 8 63204
0 8 63207
4 2 63253
5 4 63379
0 7 63397
9 5 63411
0 8 63741
9 1 63866
0 8 63972
0 5 64045
0 3 64065
6 3 64259
0 1 64287
0 1 64316
5 3 64576
5 2 64692
8 5 64697
8 5 64802
4 3 64883
0 8 65080
5 4 65139
0 8 65146
0 8 65155
0 5 65174
5 1 65209
0 6 65217
0 3 65270
3 2 65355
10 1 65429
0 6 65499
0 7 65832
0 7 65863
0 6 66017
0 2 66226
4 3 66289
0 7 66348
0 9 66425
0 10 66451
8 6 66453
0 5 66460
0 7 66495
0 4 66566
9 8 67227
7 2 67400
3 2 67514
0 8 67681
0 5 67710
0 1 67870
0 9 67933
4 2 67942
0 10 68099
0 9 68370
0 1 68382
0 5 68631
4 2 68643
0 3 68695
9 6 68937
8 6 68963
7 3 68965
10 6 69266
0 10 69293
7 5 69305
0 3 69404
0 6 69425
9 4 69492
10 7 69495
3 2 69504
0 10 69602
10 8 69665
0 9 69734
0 10 69873
10 1 69911
10 1 69978
0 5 70149
6 5 70358
0 3 70370
0 4 70472
0 8 70487
0 8 70581
9 8 70609
0 5 70638
0 8 70716
0 5 70755
0 7 70785
8 5 70842
0 1 71099
6 3 71200
4 2 71598
0 1 71665
4 1 71693
9 6 71694
0 6 71757
0 4 71903
4 2 72113
5 2 72118
0 6 72157
10 8 72243
3 1 72315
7 1 72330
0 6 72423
9 4 72679
0 2 72891
7 3 72952
5 4 73018
0 5 73138
9 5 73184
0 10 73207
7 6 73228
9 1 73282
0 1 73478
6 2 73582
0 6 73695
0 6 73721
10 4 73830
3 2 73903
4 3 73911
10 5 73925
8 5 74090
6 5 74276
0 4 74283
0 9 74568
10 2 74621
8 7 74871
6 3 75065
2 1 75194
0 4 75230
0 9 75390
0 5 75436
6 5 75520
7 5 75575
6 3 75699
0 9 75768
0 10 75775
7 5 76102
0 2 76124
0 5 76221
4 2 76491
0 3 76525
7 3 76536
0 9 76827
0 9 76849
0 1 76873
9 4 76898
9 5 76943
0 2 77054
8 3 77087
0 2 77130
5 2 77165
0 5 77243
0 8 77322
0 2 77358
0 2 77462
3 1 77495
0 1 77502
0 10 77503
3 2 77549
7 4 77599
0 6 77696
5 3 77758
9 2 77906
3 1 77923
2 1 78017
8 4 78038
0 9 78211
5 3 78333
0 2 78373
0 7 78374
7 2 78389
3 1 78504
0 5 78732
4 3 78736
0 3 78753
0 6 78855
8 1 78872
7 3 78932
0 4 79054
0 9 79085
0 7 79133
0 4 79217
0 3 79256
4 3 79363
3 1 79371
0 6 79416
0 7 79460
5 2 79592
0 3 79628
0 8 79780
7 3 80104
0 5 80283
5 2 80373
5 1 80484
0 8 80576
4 3 80594
0 2 80605
8 4 80833
9 3 80840
6 5 80855
0 1 80877
6 2 81031
0 8 81094
8 3 81178
5 2 81213
2 1 81226
0 3 81227
8 6 81233
0 7 81279
8 1 81292
6 4 81295
8 3 81362
3 2 81504
0 5 81563
9 4 81648
0 7 81715
9 8 81844
0 7 81858
7 6 82040
0 8 82136
0 3 82213
0 3 82274
0 7 82374
0 5 82499
5 1 82516
0 1 82529
0 1 82583
6 5 82675
0 3 82739
0 4 82907
0 7 82961
4 2 83068
4 1 83070
6 3 83111
4 3 83333
5 4 83535
6 3 83649
7 2 83863
5 2 83882
6 4 83994
6 5 84013
10 9 84018
3 2 84111
10 7 84215
7 5 84285
6 3 84369
3 2 84482
7 3 84504
5 2 84668
9 5 84684
7 6 84910
8 2 84964
7 2 85064
3 1 85089
4 3 85181
5 2 85356
9 8 85661
10 2 85731
6 1 85750
3 1 85799
6 4 85807
10 1 85848
2 1 85874
6 2 85938
10 9 86018
6 5 86094
5 4 86170
10 3 86250
10 2 86347
5 3 86399
0 1 86399
