11 4
0 6 42913
6 4 42993
0 1 43032
5 1 43107
0 4 43203
0 3 43235
8 1 43304
3 2 43355
8 7 43493
0 8 43496
8 6 43654
0 7 43854
4 1 43876
0 10 43968
0 5 44060
0 8 44180
0 10 44425
0 2 44587
0 9 44653
0 1 44806
4 3 44855
0 3 44938
0 6 45448
0 8 45533
0 5 45577
0 3 45580
0 10 45808
0 5 45817
0 2 46282
0 4 46395
0 2 46484
10 5 46630
0 4 46685
8 2 46707
0 5 46801
0 5 46822
0 7 46855
0 3 46878
0 10 46952
3 2 47047
0 6 47061
0 2 47173
8 1 47241
8 1 47256
3 2 47296
5 4 47378
0 8 47555
0 10 47668
0 9 47697
7 6 47791
0 2 47889
0 2 47945
3 2 47979
0 10 47995
10 4 48049
3 2 48055
8 4 48169
0 1 48187
0 2 48398
0 1 48655
0 8 48711
0 9 48735
3 1 48849
5 2 48971
0 8 49007
8 7 49232
0 7 49313
6 5 49397
2 1 49463
0 4 49625
0 5 49694
4 2 49719
0 2 49746
0 1 49772
3 2 50072
0 2 50131
0 2 50184
4 3 50290
0 10 50359
0 3 50377
9 8 50422
7 1 50441
6 2 50445
5 3 50554
9 1 50601
8 6 50647
4 1 50688
8 6 50727
0 6 50916
0 10 50986
0 2 51158
0 10 51193
0 6 51327
0 1 51500
0 7 51540
0 9 51569
0 6 51575
4 1 51605
10 3 51813
0 8 52120
0 3 52255
0 5 52537
4 3 52583
10 2 52669
0 3 52790
0 9 52842
10 4 52863
7 3 53227
9 6 53495
9 8 53541
2 1 53557
6 2 53618
0 10 53953
0 8 54147
0 7 54223
0 8 54351
10 3 54374
10 7 54576
0 3 54791
8 3 54857
0 6 54859
0 6 54958
7 3 55299
0 9 55395
10 3 55524
0 9 55566
9 2 55660
0 7 55681
0 2 55700
9 2 55826
0 3 55888
0 6 55907
0 10 55941
0 4 55958
4 2 55974
0 5 56008
10 8 56010
10 4 56033
0 6 56084
0 10 56223
0 5 56224
0 3 56239
6 1 56299
0 3 56306
0 6 56374
6 5 56452
5 4 56614
0 2 56671
3 1 56819
9 8 56911
6 4 57074
0 6 57098
0 1 57109
6 1 57124
9 1 57244
0 7 57261
2 1 57286
3 2 57529
4 3 57586
0 10 57835
10 6 57842
0 3 57985
0 6 57990
9 3 58123
0 4 58254
0 10 58270
6 5 58325
0 5 58417
0 8 58492
0 1 58614
0 6 58622
0 5 58624
9 5 58890
0 4 59019
0 4 59063
2 1 59193
0 1 59211
10 4 59243
0 6 59319
0 2 59411
0 9 59453
5 4 59558
0 5 59570
0 2 59661
0 7 59675
9 4 59740
0 8 59827
0 4 59841
0 6 59879
10 7 59917
0 7 59919
8 6 60058
0 1 60069
0 3 60355
0 2 60585
8 1 60627
0 4 60720
0 5 60743
7 3 60746
4 2 60844
0 6 60851
6 5 60925
7 4 60938
0 8 61076
5 4 61089
0 8 61116
10 1 61137
10 9 61252
0 5 61319
10 6 61363
0 2 61401
4 2 61604
9 1 61607
5 3 62027
4 2 62070
0 5 62155
4 1 62208
8 3 62282
0 4 62592
0 3 62631
5 3 62836
5 3 62890
10 1 62912
0 5 63183
0 1 63357
8 6 63572
0 1 63754
7 1 63869
0 2 63880
10 1 63894
0 7 64029
10 3 64052
0 2 64234
5 4 64260
0 7 64266
8 5 64302
10 3 64360
4 3 64379
0 6 64622
0 10 64709
0 7 64787
6 4 64857
4 2 64996
3 1 65109
4 1 65119
0 6 65369
4 3 65388
0 5 65444
4 2 65481
4 3 65485
6 5 65635
3 1 65683
0 1 65739
0 9 65745
0 5 65792
7 6 65831
0 7 65941
4 2 65960
9 1 66037
0 9 66244
0 5 66250
10 8 66349
0 8 66356
0 5 66589
0 7 66604
10 3 66705
7 2 66753
0 8 66754
0 6 66784
5 2 66824
9 4 66845
7 3 66856
0 3 67060
9 6 67106
0 7 67163
0 3 67409
0 8 67462
5 3 67602
6 3 67636
4 2 67657
0 10 67746
0 5 67905
3 2 67932
10 2 68138
4 2 68160
0 8 68600
4 1 68750
0 5 68904
5 1 69033
0 4 69038
2 1 69056
3 1 69057
4 2 69119
4 3 69321
5 2 69337
0 6 69356
0 10 69370
10 7 69505
5 4 69591
0 1 69746
0 1 69791
0 4 69914
0 7 69938
0 10 69958
0 6 70052
0 1 70323
3 2 70378
6 2 70400
3 1 70501
0 6 70520
6 5 70522
10 3 70553
0 3 70662
6 3 70822
0 9 70866
3 2 70871
3 2 70873
4 2 70922
2 1 70938
0 10 70965
0 1 71321
0 4 71366
0 3 71423
6 5 71426
8 7 71533
3 1 71569
0 6 71676
0 8 71690
0 9 71782
2 1 71872
6 3 71893
0 7 71922
8 7 71980
0 8 72044
0 10 72085
0 7 72101
0 4 72115
8 1 72196
0 8 72300
0 5 72341
5 2 72408
0 4 72460
0 2 72471
8 3 72479
6 5 72536
4 1 72619
4 1 72655
0 8 72799
3 2 72819
0 4 72886
0 5 72990
3 2 73197
5 3 73342
0 2 73353
5 2 73412
0 10 73549
9 4 73602
0 10 73645
0 8 73994
0 7 74016
6 1 74095
0 3 74140
5 1 74281
8 5 74293
0 10 74294
0 9 74313
2 1 74559
3 1 74566
0 3 74599
10 4 74630
0 4 74637
0 5 74643
0 8 74736
0 6 74823
7 4 75011
3 2 75416
0 7 75439
4 2 75502
0 2 75587
3 2 75630
0 9 75669
0 9 75673
0 1 75677
0 1 75864
0 5 76032
0 7 76057
4 1 76095
0 1 76213
0 6 76228
4 2 76313
9 5 76549
7 1 76835
5 3 77023
0 6 77046
0 2 77071
7 2 77231
9 4 77258
0 2 77426
4 1 77550
0 1 77645
0 8 77781
7 6 77810
7 5 77866
10 2 77917
0 4 78026
0 1 78034
9 6 78092
0 4 78094
2 1 78199
0 8 78578
0 5 78686
0 6 78707
2 1 78710
0 10 78776
0 3 78795
0 9 78845
3 2 78866
0 5 78889
6 3 79078
0 4 79201
3 1 79396
0 4 79414
5 2 79472
7 4 79477
5 2 79498
9 3 79610
3 1 79612
7 3 79638
9 1 79884
8 2 80062
0 7 80130
8 3 80361
3 2 80601
0 7 80818
7 3 80840
0 7 81012
7 3 81065
0 7 81178
3 1 81238
10 8 81272
0 10 81284
0 6 81371
6 4 81510
0 8 81657
10 1 82140
0 9 82376
0 5 82446
7 4 82471
0 6 82572
0 2 82654
7 1 83002
5 2 83046
3 2 83116
7 2 83151
10 6 83210
5 4 83369
8 1 83408
2 1 83692
10 2 83773
7 5 83792
10 3 83818
4 3 83832
2 1 83833
7 3 83917
10 3 83941
2 1 84029
10 7 84445
10 2 84557
6 5 84593
10 8 84599
8 7 84628
5 2 84830
10 2 84901
3 2 85166
5 3 85218
3 1 85294
3 1 85352
3 1 85418
4 1 85441
6 2 85653
8 6 85774
5 1 85792
7 3 85875
7 6 85977
7 5 86116
8 6 86314
3 2 86363
0 1 86399
